content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin,source_dataset,source_file,source_row_id
"Chị ơi áo chị đặt hôm qua em ship hỏa tốc rồi nha, mã vận đơn chị xem ở đây thiepcuoi-online.vn/namhoa.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,279
"Mày ơi tao đang đứng ở cây xăng mà quên mang ví, app ngân hàng thì lỗi. Bắn qua số tài khoản 123456789 Vietinbank 10 triệu nha, về tao đưa tiền mặt.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,280
"Ê mày, hình hôm bữa đi chơi tao up lên đây rồi nha, vào zalo-group.club/join tải về lẹ đi tao sắp xóa.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,281
Nay con không về ăn cơm mẹ nhé. Xin lỗi mình nhắn nhầm. Chúc bạn một ngày tốt lành!,1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,282
"Dạo này lạm phát quá bà nhỉ. Tui đang đầu tư bên quỹ này sinh lời đều lắm, bà muốn tìm hiểu thì nhấp vào link này đăng ký nè: tiktok-jobs.net",1,1,0,personal_number,Lừa đảo đầu tư,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,283
"Long ơi Vy nè, đang kẹt quá cho mượn tạm 200k vào Sacombank 1122334455 chiều mai trả nhé.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,284
"Khang đang ở đâu đấy, mua hộ tớ cái thẻ điện thoại Viettel 100k với, lát tớ bắn lại cho.",1,0,0,personal_number,Lừa đảo nhờ vả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,285
"Em Mai phải không? Lâu quá không gặp, em còn nhớ anh không? Nay anh bay về Việt Nam có gửi cho em món quà, rảnh nhắn lại anh nhé.",1,0,0,personal_number,Lừa đảo tình cảm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,286
"Anh Lan, em đang thi thiết kế logo, anh vào bình chọn giúp em với ạ, link đây anh: zalo-group.club/join, nhớ đăng nhập facebook để vote nha.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,287
"Dũng ơi, tôi có món quà gửi tặng bạn từ nước ngoài, bạn liên hệ nhân viên hải quan số 0909998877 để làm thủ tục nhận nhé.",1,0,1,personal_number,Lừa đảo nhận quà,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,288
"Ê Nga, tài khoản tao bị khóa, mày chuyển giùm tao 100k vô số tài khoản này 19034567890 BIDV nha, mai tao trả gấp đôi.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,289
"Bình ơi tao mới kiếm được trang này xem Tiktok cũng có tiền, ngày được 2 triệu dễ ợt. Mày thử không vô đây nè: thiepcuoi-online.vn/namhoa",1,1,0,personal_number,Lừa đảo việc làm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,290
"Minh ơi tớ đang cần gấp một mã thẻ cào Mobifone 500k để nạp gia hạn gói cước, cậu mua giúp tớ nhắn mã qua đây nhé, chiều tớ trả tiền.",1,0,0,personal_number,Lừa đảo nhờ vả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,291
"Mày ơi, cháu tao đang thi bé khỏe bé ngoan, mày vào link này t.me/hoinhanroi vote cho nó một phiếu nhé, số báo danh 123.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,292
"Dạ cô Thảo ơi, cháu giao hoa để ở bảo vệ rồi nhé. Ôi cháu ấn nhầm số, cháu xin lỗi cô ạ. Nhân tiện bên cháu đang có chương trình tặng quà, cô add zalo 0888999000 để nhận nhé.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,293
"Chào bạn, mình thấy số điện thoại của bạn qua hội nhóm, thấy ảnh đại diện dễ thương nên muốn làm quen, add zalo mình nhé 0345678901.",1,0,1,personal_number,Lừa đảo tình cảm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,294
"Chị Vy ơi, mẹ em đang cấp cứu trong viện mà em chưa xoay kịp tiền, chị cho em vay tạm 500 ngàn nhé, tuần sau có lương em trả. STK em 0981234567 Vietcombank.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,295
"Hà dạo này rảnh không, tớ đang làm thêm cái này thu nhập ổn lắm, ngày một ít, rảnh thì tớ chỉ cho. Nhắn qua zalo 0345678901 nha.",1,0,1,personal_number,Lừa đảo việc làm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,296
"Sếp ơi, file hợp đồng bên đối tác gửi em để trên drive nhé, sếp click vào drive-google.com/file123 tải về xem giúp em ạ.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,297
"Ê mày, hình hôm bữa đi chơi tao up lên đây rồi nha, vào drive-google.com/file123 tải về lẹ đi tao sắp xóa.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,298
"Anh Hùng, em đang thi thiết kế logo, anh vào bình chọn giúp em với ạ, link đây anh: drive-google.com/file123, nhớ đăng nhập facebook để vote nha.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,299
"Ê mày, hình hôm bữa đi chơi tao up lên đây rồi nha, vào t.me/hoinhanroi tải về lẹ đi tao sắp xóa.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,300
"Chào bạn, mình thấy số điện thoại của bạn qua hội nhóm, thấy ảnh đại diện dễ thương nên muốn làm quen, add zalo mình nhé 0345678901.",1,0,1,personal_number,Lừa đảo tình cảm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,301
"Chị Tuấn, bên công ty em đang tuyển CTV gõ văn bản tại nhà, không cọc không phí, rảnh làm bận nghỉ. Chị quan tâm thì nhắn Zalo trưởng phòng em 0909998877.",1,0,1,personal_number,Lừa đảo việc làm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,302
"Ê mày, hình hôm bữa đi chơi tao up lên đây rồi nha, vào thiepcuoi-online.vn/namhoa tải về lẹ đi tao sắp xóa.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,303
"Sơn ơi tao mới kiếm được trang này xem Tiktok cũng có tiền, ngày được 5 triệu dễ ợt. Mày thử không vô đây nè: drive-google.com/file123",1,1,0,personal_number,Lừa đảo việc làm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,304
"Nam ơi tao mới kiếm được trang này xem Tiktok cũng có tiền, ngày được 1 triệu dễ ợt. Mày thử không vô đây nè: shopee-sale-vn.com",1,1,0,personal_number,Lừa đảo việc làm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,305
"Chị ơi áo chị đặt hôm qua em ship hỏa tốc rồi nha, mã vận đơn chị xem ở đây shopee-sale-vn.com.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,306
"Oanh ơi tao mới kiếm được trang này xem Tiktok cũng có tiền, ngày được 1 triệu dễ ợt. Mày thử không vô đây nè: thiepcuoi-online.vn/namhoa",1,1,0,personal_number,Lừa đảo việc làm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,307
"Dạ cô Khang ơi, cháu giao hoa để ở bảo vệ rồi nhé. Ôi cháu ấn nhầm số, cháu xin lỗi cô ạ. Nhân tiện bên cháu đang có chương trình tặng quà, cô add zalo 0934567890 để nhận nhé.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,308
"Anh Oanh, giấy mời họp phụ huynh bé nhà mình em gửi file mềm qua link này t.me/hoinhanroi, anh tải về xem nhé.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,309
"Dạo này lạm phát quá bà nhỉ. Tui đang đầu tư bên quỹ này sinh lời đều lắm, bà muốn tìm hiểu thì nhấp vào link này đăng ký nè: tiktok-jobs.net",1,1,0,personal_number,Lừa đảo đầu tư,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,310
"Mày ơi tao đang đứng ở cây xăng mà quên mang ví, app ngân hàng thì lỗi. Bắn qua số tài khoản 68686868 VPBank 500 ngàn nha, về tao đưa tiền mặt.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,311
"Ê Long, tài khoản tao bị khóa, mày chuyển giùm tao 500 ngàn vô số tài khoản này 19034567890 Techcombank nha, mai tao trả gấp đôi.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,312
Nay con không về ăn cơm mẹ nhé. Xin lỗi mình nhắn nhầm. Chúc bạn một ngày tốt lành!,1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,313
"Chị Minh, bên công ty em đang tuyển CTV gõ văn bản tại nhà, không cọc không phí, rảnh làm bận nghỉ. Chị quan tâm thì nhắn Zalo trưởng phòng em 0345678901.",1,0,1,personal_number,Lừa đảo việc làm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,314
"Chị Khang ơi, mẹ em đang cấp cứu trong viện mà em chưa xoay kịp tiền, chị cho em vay tạm 100k nhé, tuần sau có lương em trả. STK em 123456789 BIDV.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,315
"Chúc mừng Tuấn nha, số điện thoại của bạn may mắn trúng giải thưởng trị giá 50 triệu từ Shopee, click vào zalo-group.club/join để làm thủ tục nhận thưởng.",1,1,0,personal_number,Lừa đảo trúng thưởng,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,316
"Chúc mừng Lan nha, số điện thoại của bạn may mắn trúng giải thưởng trị giá 50 triệu từ Shopee, click vào zalo-group.club/join để làm thủ tục nhận thưởng.",1,1,0,personal_number,Lừa đảo trúng thưởng,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,317
"Dạ cô Ngọc ơi, cháu giao hoa để ở bảo vệ rồi nhé. Ôi cháu ấn nhầm số, cháu xin lỗi cô ạ. Nhân tiện bên cháu đang có chương trình tặng quà, cô add zalo 0868123123 để nhận nhé.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,318
"Chị Quân, bên công ty em đang tuyển CTV gõ văn bản tại nhà, không cọc không phí, rảnh làm bận nghỉ. Chị quan tâm thì nhắn Zalo trưởng phòng em 0868123123.",1,0,1,personal_number,Lừa đảo việc làm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,319
"Mai ơi tao mới kiếm được trang này xem Tiktok cũng có tiền, ngày được 3 triệu dễ ợt. Mày thử không vô đây nè: zalo-group.club/join",1,1,0,personal_number,Lừa đảo việc làm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,320
"Dạo này lạm phát quá bà nhỉ. Tui đang đầu tư bên quỹ này sinh lời đều lắm, bà muốn tìm hiểu thì nhấp vào link này đăng ký nè: thiepcuoi-online.vn/namhoa",1,1,0,personal_number,Lừa đảo đầu tư,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,321
Nay con không về ăn cơm mẹ nhé. Xin lỗi mình nhắn nhầm. Chúc bạn một ngày tốt lành!,1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,322
"Ê mày, hình hôm bữa đi chơi tao up lên đây rồi nha, vào tinyurl.com/nhan-thuong tải về lẹ đi tao sắp xóa.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,323
"Chị Tùng ơi mớ rau em để trước cửa rồi nha. Ủa nhầm số, cho em xin lỗi nhé. Chúc chị ngày mới vui vẻ.",1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,324
"Sếp ơi, file hợp đồng bên đối tác gửi em để trên drive nhé, sếp click vào drive-google.com/file123 tải về xem giúp em ạ.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,325
"Chị Ngọc ơi, mẹ em đang cấp cứu trong viện mà em chưa xoay kịp tiền, chị cho em vay tạm 1 triệu nhé, tuần sau có lương em trả. STK em 123456789 Vietcombank.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,326
"Chị ơi áo chị đặt hôm qua em ship hỏa tốc rồi nha, mã vận đơn chị xem ở đây tinyurl.com/nhan-thuong.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,327
"Ê mày, hình hôm bữa đi chơi tao up lên đây rồi nha, vào t.me/hoinhanroi tải về lẹ đi tao sắp xóa.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,328
"Sếp ơi, file hợp đồng bên đối tác gửi em để trên drive nhé, sếp click vào shopee-sale-vn.com tải về xem giúp em ạ.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,329
"Dạ cô Hùng ơi, cháu giao hoa để ở bảo vệ rồi nhé. Ôi cháu ấn nhầm số, cháu xin lỗi cô ạ. Nhân tiện bên cháu đang có chương trình tặng quà, cô add zalo 0978123456 để nhận nhé.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,330
"Chị Nam ơi, mẹ em đang cấp cứu trong viện mà em chưa xoay kịp tiền, chị cho em vay tạm vài trăm nhé, tuần sau có lương em trả. STK em 001100223344 ACB.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,331
"Mày ơi, cháu tao đang thi bé khỏe bé ngoan, mày vào link này drive-google.com/file123 vote cho nó một phiếu nhé, số báo danh 123.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,332
"Ê mày, hình hôm bữa đi chơi tao up lên đây rồi nha, vào shopee-sale-vn.com tải về lẹ đi tao sắp xóa.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,333
"Lan đang ở đâu đấy, mua hộ tớ cái thẻ điện thoại Viettel 100k với, lát tớ bắn lại cho.",1,0,0,personal_number,Lừa đảo nhờ vả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,334
"Chúc mừng Ngọc nha, số điện thoại của bạn may mắn trúng giải thưởng trị giá 50 triệu từ Shopee, click vào thiepcuoi-online.vn/namhoa để làm thủ tục nhận thưởng.",1,1,0,personal_number,Lừa đảo trúng thưởng,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,335
"Ê mày, hình hôm bữa đi chơi tao up lên đây rồi nha, vào bit.ly/nhanqua tải về lẹ đi tao sắp xóa.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,336
"Anh Thảo, giấy mời họp phụ huynh bé nhà mình em gửi file mềm qua link này t.me/hoinhanroi, anh tải về xem nhé.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,337
"Anh Hoa, giấy mời họp phụ huynh bé nhà mình em gửi file mềm qua link này drive-google.com/file123, anh tải về xem nhé.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,338
"Sếp ơi, file hợp đồng bên đối tác gửi em để trên drive nhé, sếp click vào drive-google.com/file123 tải về xem giúp em ạ.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,339
"Oanh dạo này rảnh không, tớ đang làm thêm cái này thu nhập ổn lắm, ngày vài trăm, rảnh thì tớ chỉ cho. Nhắn qua zalo 0868123123 nha.",1,0,1,personal_number,Lừa đảo việc làm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,340
"Trang đang ở đâu đấy, mua hộ tớ cái thẻ điện thoại Viettel 100k với, lát tớ bắn lại cho.",1,0,0,personal_number,Lừa đảo nhờ vả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,341
"Chị Sơn ơi mớ rau em để trước cửa rồi nha. Ủa nhầm số, cho em xin lỗi nhé. Chúc chị ngày mới vui vẻ.",1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,342
"Chị Trang ơi, mẹ em đang cấp cứu trong viện mà em chưa xoay kịp tiền, chị cho em vay tạm một ít nhé, tuần sau có lương em trả. STK em 88889999 VPBank.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,343
"Ê Mai, đợt trước mày hỏi vụ đầu tư chứng khoán, tao đang theo nhóm này phím lệnh ok lắm, vào nhóm xem thử tinyurl.com/nhan-thuong",1,1,0,personal_number,Lừa đảo đầu tư,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,344
"Thảo à, tớ mới đổi điện thoại nên mất hết app, cậu chuyển khoản hộ tớ 5 triệu cho người này nhé, stk 987654321 Techcombank. Tối đi làm về tớ qua đưa tiền mặt.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,345
"Tuấn ơi Nam nè, đang kẹt quá cho mượn tạm 200k vào TPBank 123456789 chiều mai trả nhé.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,346
Nay con không về ăn cơm mẹ nhé. Xin lỗi mình nhắn nhầm. Chúc bạn một ngày tốt lành!,1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,347
"Chị Thảo ơi mớ rau em để trước cửa rồi nha. Ủa nhầm số, cho em xin lỗi nhé. Chúc chị ngày mới vui vẻ.",1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,348
"Chị Dũng ơi mớ rau em để trước cửa rồi nha. Ủa nhầm số, cho em xin lỗi nhé. Chúc chị ngày mới vui vẻ.",1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,349
"Em gửi file báo cáo tháng này anh check nhé. Dạ em nhầm số sếp, phiền anh/chị quá. Số đuôi anh chị đẹp ghê, mình làm quen nhé, zalo em 0345678901.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,350
"Ê Long, tài khoản tao bị khóa, mày chuyển giùm tao 3 triệu vô số tài khoản này 1122334455 VPBank nha, mai tao trả gấp đôi.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,351
"Dũng dạo này rảnh không, tớ đang làm thêm cái này thu nhập ổn lắm, ngày 500k, rảnh thì tớ chỉ cho. Nhắn qua zalo 0868123123 nha.",1,0,1,personal_number,Lừa đảo việc làm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,352
"Lan ơi, cuối tuần này tớ cưới, cậu bớt chút thời gian tới dự nhé. Thiệp tớ gửi qua link này t.me/hoinhanroi, nhớ xem kỹ thời gian địa điểm nha.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,353
"Hoa dạo này rảnh không, tớ đang làm thêm cái này thu nhập ổn lắm, ngày 3 triệu, rảnh thì tớ chỉ cho. Nhắn qua zalo 0934567890 nha.",1,0,1,personal_number,Lừa đảo việc làm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,354
"Mày ơi, cháu tao đang thi bé khỏe bé ngoan, mày vào link này zalo-group.club/join vote cho nó một phiếu nhé, số báo danh 123.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,355
"Ngọc ơi, tôi có món quà gửi tặng bạn từ nước ngoài, bạn liên hệ nhân viên hải quan số 0912345678 để làm thủ tục nhận nhé.",1,0,1,personal_number,Lừa đảo nhận quà,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,356
"Dạ cô Trang ơi, cháu giao hoa để ở bảo vệ rồi nhé. Ôi cháu ấn nhầm số, cháu xin lỗi cô ạ. Nhân tiện bên cháu đang có chương trình tặng quà, cô add zalo 0909998877 để nhận nhé.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,357
"Chị ơi áo chị đặt hôm qua em ship hỏa tốc rồi nha, mã vận đơn chị xem ở đây drive-google.com/file123.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,358
"Khang ơi tớ đang cần gấp một mã thẻ cào Mobifone 500k để nạp gia hạn gói cước, cậu mua giúp tớ nhắn mã qua đây nhé, chiều tớ trả tiền.",1,0,0,personal_number,Lừa đảo nhờ vả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,359
"Oanh đang ở đâu đấy, mua hộ tớ cái thẻ điện thoại Viettel 100k với, lát tớ bắn lại cho.",1,0,0,personal_number,Lừa đảo nhờ vả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,360
"Hương à, tớ mới đổi điện thoại nên mất hết app, cậu chuyển khoản hộ tớ 1 triệu cho người này nhé, stk 88889999 Agribank. Tối đi làm về tớ qua đưa tiền mặt.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,361
"Chị Quân, bên công ty em đang tuyển CTV gõ văn bản tại nhà, không cọc không phí, rảnh làm bận nghỉ. Chị quan tâm thì nhắn Zalo trưởng phòng em 0868123123.",1,0,1,personal_number,Lừa đảo việc làm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,362
"Mai ơi, cuối tuần này tớ cưới, cậu bớt chút thời gian tới dự nhé. Thiệp tớ gửi qua link này shopee-sale-vn.com, nhớ xem kỹ thời gian địa điểm nha.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,363
Nay con không về ăn cơm mẹ nhé. Xin lỗi mình nhắn nhầm. Chúc bạn một ngày tốt lành!,1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,364
"Quân à, tớ mới đổi điện thoại nên mất hết app, cậu chuyển khoản hộ tớ 3 triệu cho người này nhé, stk 123456789 ACB. Tối đi làm về tớ qua đưa tiền mặt.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,365
"Em Ngọc phải không? Lâu quá không gặp, em còn nhớ anh không? Nay anh bay về Việt Nam có gửi cho em món quà, rảnh nhắn lại anh nhé.",1,0,0,personal_number,Lừa đảo tình cảm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,366
"Sếp ơi, file hợp đồng bên đối tác gửi em để trên drive nhé, sếp click vào drive-google.com/file123 tải về xem giúp em ạ.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,367
"Em Hoa phải không? Lâu quá không gặp, em còn nhớ anh không? Nay anh bay về Việt Nam có gửi cho em món quà, rảnh nhắn lại anh nhé.",1,0,0,personal_number,Lừa đảo tình cảm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,368
"Anh Oanh, em đang thi thiết kế logo, anh vào bình chọn giúp em với ạ, link đây anh: drive-google.com/file123, nhớ đăng nhập facebook để vote nha.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,369
"Hùng ơi tớ đang cần gấp một mã thẻ cào Mobifone 500k để nạp gia hạn gói cước, cậu mua giúp tớ nhắn mã qua đây nhé, chiều tớ trả tiền.",1,0,0,personal_number,Lừa đảo nhờ vả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,370
"Hùng dạo này rảnh không, tớ đang làm thêm cái này thu nhập ổn lắm, ngày 2 triệu, rảnh thì tớ chỉ cho. Nhắn qua zalo 0868123123 nha.",1,0,1,personal_number,Lừa đảo việc làm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,371
"Chị ơi áo chị đặt hôm qua em ship hỏa tốc rồi nha, mã vận đơn chị xem ở đây bit.ly/nhanqua.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,372
