sample_id,content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin,source_dataset,source_file,source_row_id,external_source_type,text_variant_type,hard_case_type,review_status,original,normalized
vilexnorm_hardneg_00425,Vậy thì lương 9tr9 như mình k có hi vọng rồi bạn ơi,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,5596,vilexnorm_hard_negative,teencode,money_like,manual_accepted,Vậy thì lương 9tr9 như mình k có hi vọng rồi bạn ơi,Vậy thì lương 9tr9 như mình không có hi vọng rồi bạn ơi
vilexnorm_hardneg_00427,vô anh nvien này mệt mỏi tan biến hết nè bạn :))),0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,5628,vilexnorm_hard_negative,standard_or_unknown,job_like,manual_accepted,vô anh nvien này mệt mỏi tan biến hết nè bạn :))),vô anh nhân viên này mệt mỏi tan biến hết nè bạn :)))
vilexnorm_hardneg_00428,Chẳng chê 10tr nhưng thật sự là k đủ cho 1 giá đình độc lập nhé,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,5647,vilexnorm_hard_negative,teencode,money_like,manual_accepted,Chẳng chê 10tr nhưng thật sự là k đủ cho 1 giá đình độc lập nhé,Chẳng chê 10tr nhưng thật sự là không đủ cho 1 gia đình độc lập nhé
vilexnorm_hardneg_00429,"Hồi 19 tuổi mình còn làm nhân viên chuyển phát nhanh, 2 tháng ngã xe 3 lần và k nhớ nổi số lần bị công an phạt.",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,5657,vilexnorm_hard_negative,teencode,authority_like;job_like,manual_accepted,"Hồi 19 tuổi mình còn làm nhân viên chuyển phát nhanh, 2 tháng ngã xe 3 lần và k nhớ nổi số lần bị công an phạt.","Hồi 19 tuổi mình còn làm nhân viên chuyển phát nhanh, 2 tháng ngã xe 3 lần và không nhớ nổi số lần bị công an phạt."
vilexnorm_hardneg_00430,"Cuộc sống là 2 ng bồi đắp, phụ nữ đâu có thực dụng mà để đàn ông nuôi, 2 ng lương 10 triệu thì cũng đủ sống rồi,,, theo tui nghĩ dọ, nhma cũng muốn có ng nuôi",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,5695,vilexnorm_hard_negative,abbreviation,money_like,manual_accepted,"Cuộc sống là 2 ng bồi đắp, phụ nữ đâu có thực dụng mà để đàn ông nuôi, 2 ng lương 10 triệu thì cũng đủ sống rồi,,, theo tui nghĩ dọ, nhma cũng muốn có ng nuôi","Cuộc sống là 2 người bồi đắp, phụ nữ đâu có thực dụng mà để đàn ông nuôi, 2 người lương 10 triệu thì cũng đủ sống rồi,,, theo tui nghĩ vậy, nhưng mà cũng muốn có người nuôi"
vilexnorm_hardneg_00431,Trường mình thì kêu tắt cno còn lườm cho,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,5711,vilexnorm_hard_negative,standard_or_unknown,finance_like,manual_accepted,Trường mình thì kêu tắt cno còn lườm cho,Trường mình thì kêu tắt chúng nó còn lườm cho
vilexnorm_hardneg_00432,Còn đây là t khi đi đòi nợ  nỡ lòng nào chứ ???,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,5715,vilexnorm_hard_negative,abbreviation,finance_like,manual_accepted,Còn đây là t khi đi đòi nợ  nỡ lòng nào chứ ???,Còn đây là tôi khi đi đòi nợ  nỡ lòng nào chứ ???
vilexnorm_hardneg_00435,khỏi lo lương kh đủ sống luôn,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,5830,vilexnorm_hard_negative,standard_or_unknown,money_like,manual_accepted,khỏi lo lương kh đủ sống luôn,khỏi lo lương không đủ sống luôn
vilexnorm_hardneg_00436,"bố m kiếm đc 1 tr đầu tiên khi tham gia oánh 3-10,11-18 và sau là những lần ăn l liên tục",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,5839,vilexnorm_hard_negative,abbreviation,money_like;cta_like,manual_accepted,"bố m kiếm đc 1 tr đầu tiên khi tham gia oánh 3-10,11-18 và sau là những lần ăn l liên tục","bố mình kiếm được 1 triệu đầu tiên khi tham gia đánh 3-10,11-18 và sau là những lần ăn lồn liên tục"
vilexnorm_hardneg_00437,đại bàng gọi chim xẻ trả lờiii,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,5851,vilexnorm_hard_negative,standard_or_unknown,sensitive_review,manual_accepted,đại bàng gọi chim xẻ trả lờiii,đại bàng gọi chim sẻ trả lời
vilexnorm_hardneg_00438,Uhm thì kiếm tiền để sống cho thoải mái nhưng nhiều ng cứ bị ngược lại ấy,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,5863,vilexnorm_hard_negative,abbreviation,money_like,manual_accepted,Uhm thì kiếm tiền để sống cho thoải mái nhưng nhiều ng cứ bị ngược lại ấy,Uhm thì kiếm tiền để sống cho thoải mái nhưng nhiều người cứ bị ngược lại ấy
vilexnorm_hardneg_00441,đm t thề k bao h vay lại thêm thằng fe nữa,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,5908,vilexnorm_hard_negative,teencode;abbreviation,finance_like,manual_accepted,đm t thề k bao h vay lại thêm thằng fe nữa,đm tôi thề không bao giờ vay lại thêm thằng fe nữa
vilexnorm_hardneg_00444,"bạn ơi, công an vs tòa án triệu tập sẽ gửi giấy về nhà, nên là đừng tin gì liên hệ qua ĐT, nhớ nhắc ba mẹ ở nhà nữa nhé",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,5933,vilexnorm_hard_negative,abbreviation,authority_like;cta_like,manual_accepted,"bạn ơi, công an vs tòa án triệu tập sẽ gửi giấy về nhà, nên là đừng tin gì liên hệ qua ĐT, nhớ nhắc ba mẹ ở nhà nữa nhé","bạn ơi, công an với tòa án triệu tập sẽ gửi giấy về nhà, nên là đừng tin gì liên hệ qua Điện Thoại, nhớ nhắc ba mẹ ở nhà nữa nhé"
vilexnorm_hardneg_00445,"Ờ tưởng ko ăn thịt mỡ bị mắng vô duyên thì hơi quá, nhưng mà bới đồ ăn thì vô cmn duyên rồi dỗi hờn j nữa",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,5947,vilexnorm_hard_negative,teencode;abbreviation,sensitive_review,manual_accepted,"Ờ tưởng ko ăn thịt mỡ bị mắng vô duyên thì hơi quá, nhưng mà bới đồ ăn thì vô cmn duyên rồi dỗi hờn j nữa","Ờ tưởng không ăn thịt mỡ bị mắng vô duyên thì hơi quá, nhưng mà bới đồ ăn thì vô cmn duyên rồi dỗi hờn gì nữa"
vilexnorm_hardneg_00447,Kiện cho cả họ nhà nó lên phường xem nó còn hổ báo cáo chồn đc ko.,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,5985,vilexnorm_hard_negative,abbreviation,sensitive_review,manual_accepted,Kiện cho cả họ nhà nó lên phường xem nó còn hổ báo cáo chồn đc ko.,Kiện cho cả họ nhà nó lên phường xem nó còn hổ báo cáo chồn được không.
vilexnorm_hardneg_00448,"Nay dễ j kiếm lương 10tr , có việc làm là may rồi chứ thất nghiệp đầy ra",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,5994,vilexnorm_hard_negative,abbreviation,job_like;money_like,manual_accepted,"Nay dễ j kiếm lương 10tr , có việc làm là may rồi chứ thất nghiệp đầy ra","Nay dễ gì kiếm lương 10tr , có việc làm là may rồi chứ thất nghiệp đầy ra"
vilexnorm_hardneg_00449,"k bt trl nó bảo mình chảnh , cay vãi =))",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6004,vilexnorm_hard_negative,teencode;slang,sensitive_review,manual_accepted,"k bt trl nó bảo mình chảnh , cay vãi =))","không biết trả lời nó bảo mình chảnh , cay vãi =))"
vilexnorm_hardneg_00450,thấy hình póng con nhện của phòng tụi em :)),0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6015,vilexnorm_hard_negative,standard_or_unknown,sensitive_review,manual_accepted,thấy hình póng con nhện của phòng tụi em :)),thấy hình bóng con nhện của phòng tụi em :))
vilexnorm_hardneg_00451,Lương c 100 triệu trong đó 5 triệu lương cứng 95 triệu lương tâm.,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6043,vilexnorm_hard_negative,standard_or_unknown,money_like,manual_accepted,Lương c 100 triệu trong đó 5 triệu lương cứng 95 triệu lương tâm.,Lương chị 100 triệu trong đó 5 triệu lương cứng 95 triệu lương tâm.
vilexnorm_hardneg_00452,t lương 5tr 2 đứa con luôn,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6078,vilexnorm_hard_negative,abbreviation,money_like,manual_accepted,t lương 5tr 2 đứa con luôn,tôi lương 5tr 2 đứa con luôn
vilexnorm_hardneg_00453,"như kiểu t 1 đợt bị dị ứng mạnh vch thì h n hết nè, thần kì lắm",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6093,vilexnorm_hard_negative,abbreviation,sensitive_review,manual_accepted,"như kiểu t 1 đợt bị dị ứng mạnh vch thì h n hết nè, thần kì lắm","như kiểu tôi 1 đợt bị dị ứng mạnh vch thì giờ nó hết nè, thần kì lắm"
vilexnorm_hardneg_00454,CA Kinh tế đã xem,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6111,vilexnorm_hard_negative,standard_or_unknown,authority_like,manual_accepted,CA Kinh tế đã xem,Công an Kinh tế đã xem
vilexnorm_hardneg_00455,tôi chỉ thấy lạ lòn khi yêu cầu công việc thì đơn giản mức lương trả thì tầm trung cho cấp junior mà lúc đến thấy toàn yêu cầu và đòi hỏi cho cấp senior trở lên,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6136,vilexnorm_hard_negative,standard_or_unknown,money_like;job_like,manual_accepted,tôi chỉ thấy lạ lòn khi yêu cầu công việc thì đơn giản mức lương trả thì tầm trung cho cấp junior mà lúc đến thấy toàn yêu cầu và đòi hỏi cho cấp senior trở lên,tôi chỉ thấy lạ lồn khi yêu cầu công việc thì đơn giản mức lương trả thì tầm trung cho cấp junior mà lúc đến thấy toàn yêu cầu và đòi hỏi cho cấp senior trở lên
vilexnorm_hardneg_00458,Ừ t đang lương 10tr đây.,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6192,vilexnorm_hard_negative,abbreviation,money_like,manual_accepted,Ừ t đang lương 10tr đây.,Ừ tôi đang lương 10tr đây.
vilexnorm_hardneg_00459,T lương 5 triệu đủ trông 2 bé sgbb,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6263,vilexnorm_hard_negative,abbreviation,money_like,manual_accepted,T lương 5 triệu đủ trông 2 bé sgbb,Tôi lương 5 triệu đủ trông 2 bé sgbb
vilexnorm_hardneg_00460,( k bít ai là con nợ ai là chủ nợ lun ),0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6272,vilexnorm_hard_negative,teencode;informal_spelling,finance_like,manual_accepted,( k bít ai là con nợ ai là chủ nợ lun ),( không biết ai là con nợ ai là chủ nợ luôn )
vilexnorm_hardneg_00461,T đòi chỉ sợ cno dỗi.,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6278,vilexnorm_hard_negative,abbreviation,finance_like,manual_accepted,T đòi chỉ sợ cno dỗi.,Tôi đòi chỉ sợ chúng nó dỗi.
vilexnorm_hardneg_00462,Lương 5tr chắc 2vk ck tối phải cầm nón ra ngã tư ăn xin mới đủ đóng tiền học cho con nhờ,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6286,vilexnorm_hard_negative,standard_or_unknown,money_like,manual_accepted,Lương 5tr chắc 2vk ck tối phải cầm nón ra ngã tư ăn xin mới đủ đóng tiền học cho con nhờ,Lương 5tr chắc 2vk chồng tối phải cầm nón ra ngã tư ăn xin mới đủ đóng tiền học cho con nhờ
vilexnorm_hardneg_00463,đm mấy khứa này béo vaii,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6292,vilexnorm_hard_negative,slang,sensitive_review,manual_accepted,đm mấy khứa này béo vaii,đm mấy khứa này béo vãi
vilexnorm_hardneg_00465,"hồi trc e cũng bị quả như này này, xong bme e ra thấy bme e phát sợ ẻ r thôi, lúc bme e ch ra thì đứng chửi em mới vờ lờ",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6359,vilexnorm_hard_negative,slang,sensitive_review,manual_accepted,"hồi trc e cũng bị quả như này này, xong bme e ra thấy bme e phát sợ ẻ r thôi, lúc bme e ch ra thì đứng chửi em mới vờ lờ","hồi trước em cũng bị quả như này này, xong ba mẹ em ra thấy bme em phát sợ ỉa rồi thôi, lúc bme em chưa ra thì đứng chửi em mới vãi lồn"
vilexnorm_hardneg_00467,ngta hỏi k có cx ngại mà có cho vay r k dám đòi cx vid ngại,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6361,vilexnorm_hard_negative,teencode;abbreviation,finance_like,manual_accepted,ngta hỏi k có cx ngại mà có cho vay r k dám đòi cx vid ngại,người ta hỏi không có cũng ngại mà có cho vay rồi không dám đòi cũng vì ngại
vilexnorm_hardneg_00470,phê pha thư giãn với 2$ là thật nhưng nước khác nó đ cần cuốc bộ với 2$ cũng là thật luôn,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6374,vilexnorm_hard_negative,standard_or_unknown,sensitive_review,manual_accepted,phê pha thư giãn với 2$ là thật nhưng nước khác nó đ cần cuốc bộ với 2$ cũng là thật luôn,phê pha thư giãn với 2$ là thật nhưng nước khác nó đéo cần cuốc bộ với 2$ cũng là thật luôn
vilexnorm_hardneg_00472,vãi kẹo boom mà nó đốt luôn kì v tr,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6394,vilexnorm_hard_negative,slang,sensitive_review,manual_accepted,vãi kẹo boom mà nó đốt luôn kì v tr,vãi kẹo boom mà nó đốt luôn kì vậy trời
vilexnorm_hardneg_00473,Không chứng minh được thu nhập hơn chồng thì làm sao giành quyền nuôi con với ngta được,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6398,vilexnorm_hard_negative,abbreviation,money_like,manual_accepted,Không chứng minh được thu nhập hơn chồng thì làm sao giành quyền nuôi con với ngta được,Không chứng minh được thu nhập hơn chồng thì làm sao giành quyền nuôi con với người ta được
vilexnorm_hardneg_00474,nhà t mà ăn z rữa chén khoẻ ăn no nghĩ.,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6405,vilexnorm_hard_negative,abbreviation,finance_like,manual_accepted,nhà t mà ăn z rữa chén khoẻ ăn no nghĩ.,nhà tôi mà ăn vậy rửa chén khoẻ ăn no nghỉ.
vilexnorm_hardneg_00475,cho e xin miếng mông dzới ướccc ao,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6408,vilexnorm_hard_negative,standard_or_unknown,sensitive_review,manual_accepted,cho e xin miếng mông dzới ướccc ao,cho em xin miếng mông với ước ao
vilexnorm_hardneg_00477,Nên là t toàn chuyển khoản.,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6422,vilexnorm_hard_negative,abbreviation,finance_like,manual_accepted,Nên là t toàn chuyển khoản.,Nên là tôi toàn chuyển khoản.
vilexnorm_hardneg_00478,y như hôm bữa đi làm cccd t mag cây kẻ mắt là thấy phải đi thêm lần nữa gòy,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6428,vilexnorm_hard_negative,abbreviation,sensitive_review,manual_accepted,y như hôm bữa đi làm cccd t mag cây kẻ mắt là thấy phải đi thêm lần nữa gòy,y như hôm bữa đi làm cccd tôi mang cây kẻ mắt là thấy phải đi thêm lần nữa rồi
vilexnorm_hardneg_00479,Vay thì cứ de bv giam đinh thuong tat xong thì khởi kiện cho thay mia no lun,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6436,vilexnorm_hard_negative,informal_spelling,finance_like,manual_accepted,Vay thì cứ de bv giam đinh thuong tat xong thì khởi kiện cho thay mia no lun,Vậy thì cứ để bệnh viện giám định thương tật xong thì khởi kiện cho thấy mẹ nó luôn
vilexnorm_hardneg_00481,Bạn có 5’ đến xl tôi qua stk tôi đã gửi.,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6458,vilexnorm_hard_negative,standard_or_unknown,finance_like,manual_accepted,Bạn có 5’ đến xl tôi qua stk tôi đã gửi.,Bạn có 5’ đến xin lỗi tôi qua số tài khoản tôi đã gửi.
vilexnorm_hardneg_00482,Nếu cm thu nhập và con dưới 7t thì mẹ được quyền nuôi con chứ,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6474,vilexnorm_hard_negative,abbreviation,money_like,manual_accepted,Nếu cm thu nhập và con dưới 7t thì mẹ được quyền nuôi con chứ,Nếu chứng minh thu nhập và con dưới 7t thì mẹ được quyền nuôi con chứ
vilexnorm_hardneg_00484,"s bằng con e mìn, mới đẻ đc 1-2 ngày tự lấy xe đi làm tới tháng lãnh lương",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6507,vilexnorm_hard_negative,abbreviation,money_like,manual_accepted,"s bằng con e mìn, mới đẻ đc 1-2 ngày tự lấy xe đi làm tới tháng lãnh lương","sao bằng con em mình, mới đẻ được 1-2 ngày tự lấy xe đi làm tới tháng lãnh lương"
vilexnorm_hardneg_00485,chờ m đẻ xong t với m đi kiếm thêm thu nhập,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6531,vilexnorm_hard_negative,abbreviation,money_like,manual_accepted,chờ m đẻ xong t với m đi kiếm thêm thu nhập,chờ mày đẻ xong tao với mày đi kiếm thêm thu nhập
vilexnorm_hardneg_00486,"cũng có thể nha, mấy shop bán hàng đi ngày 1k đơn 2 ngày/ mỗi lần cod về 400-500tr ko ak",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6565,vilexnorm_hard_negative,teencode,money_like,manual_accepted,"cũng có thể nha, mấy shop bán hàng đi ngày 1k đơn 2 ngày/ mỗi lần cod về 400-500tr ko ak","cũng có thể nha, mấy shop bán hàng đi ngày 1k đơn 2 ngày/ mỗi lần cod về 400-500tr không à"
vilexnorm_hardneg_00488,đâu phải tự nhiên mà đi ăn với Gucci đc,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6572,vilexnorm_hard_negative,abbreviation;slang,sensitive_review,manual_accepted,đâu phải tự nhiên mà đi ăn với Gucci đc,đâu phải tự nhiên mà đi ăn với Gucci được
vilexnorm_hardneg_00490,Lương tháng có 3 củ chắc t xosaa m.ẹ tít tok cho r,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6599,vilexnorm_hard_negative,abbreviation,money_like,manual_accepted,Lương tháng có 3 củ chắc t xosaa m.ẹ tít tok cho r,Lương tháng có 3 củ chắc tôi xoá mẹ tít tok cho rồi
vilexnorm_hardneg_00491,Sau đừng có vay tiền bạn t bốc hơi như thằng bạn lớp 3 của tôi,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6612,vilexnorm_hard_negative,abbreviation,finance_like,manual_accepted,Sau đừng có vay tiền bạn t bốc hơi như thằng bạn lớp 3 của tôi,Sau đừng có vay tiền bạn tôi bốc hơi như thằng bạn lớp 3 của tôi
vilexnorm_hardneg_00492,kiếm tiền đi gòy chúng ta đi,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6641,vilexnorm_hard_negative,standard_or_unknown,money_like,manual_accepted,kiếm tiền đi gòy chúng ta đi,kiếm tiền đi rồi chúng ta đi
vilexnorm_hardneg_00493,đáng sợ hơn nữa là khi bảo mấy cái này là diễn kp thật thì xông vào chửi biết cái đéo gì mà bảo diễn rõ ràng là thật:((,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6653,vilexnorm_hard_negative,standard_or_unknown,sensitive_review,manual_accepted,đáng sợ hơn nữa là khi bảo mấy cái này là diễn kp thật thì xông vào chửi biết cái đéo gì mà bảo diễn rõ ràng là thật:((,đáng sợ hơn nữa là khi bảo mấy cái này là diễn không phải thật thì xông vào chửi biết cái đéo gì mà bảo diễn rõ ràng là thật:((
vilexnorm_hardneg_00494,"Chú này đỉnh, hqua xem video phấn khích quá,",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6656,vilexnorm_hard_negative,standard_or_unknown,sensitive_review,manual_accepted,"Chú này đỉnh, hqua xem video phấn khích quá,","Chú này đỉnh, hôm qua xem video phấn khích quá,"
vilexnorm_hardneg_00495,"T còn đéo có lương đây này,vẫn lấy vk đẹp và có 2 đứa con,vẫn lo cho 2 đứa con đi học bình thường 5tr/1 tháng/1đứa",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6658,vilexnorm_hard_negative,abbreviation,money_like;sensitive_review,manual_accepted,"T còn đéo có lương đây này,vẫn lấy vk đẹp và có 2 đứa con,vẫn lo cho 2 đứa con đi học bình thường 5tr/1 tháng/1đứa","Tôi còn đéo có lương đây này,vẫn lấy vợ đẹp và có 2 đứa con,vẫn lo cho 2 đứa con đi học bình thường 5tr/1 tháng/1đứa"
vilexnorm_hardneg_00496,"Những ng mà nói rằng 6-7tr cũng đủ sống, thì mới chỉ là đang thực hiện hành động ""tồn tại"" thôi",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6669,vilexnorm_hard_negative,abbreviation,money_like,manual_accepted,"Những ng mà nói rằng 6-7tr cũng đủ sống, thì mới chỉ là đang thực hiện hành động ""tồn tại"" thôi","Những người mà nói rằng 6-7tr cũng đủ sống, thì mới chỉ là đang thực hiện hành động ""tồn tại"" thôi"
vilexnorm_hardneg_00498,Trời ơi sao tui thấy tui đâu đây   nt đòi tiền nó còn tl thêm câu t khổ gần chết có là t đưa m xài rồi  mình nghĩ ủa mình có phải mượn nợ nó đâu mình là chủ nợ nó mà trời có là đưa ủa rồi nào m mới có ??,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6687,vilexnorm_hard_negative,abbreviation;slang,finance_like;cta_like,manual_accepted,Trời ơi sao tui thấy tui đâu đây   nt đòi tiền nó còn tl thêm câu t khổ gần chết có là t đưa m xài rồi  mình nghĩ ủa mình có phải mượn nợ nó đâu mình là chủ nợ nó mà trời có là đưa ủa rồi nào m mới có ??,Trời ơi sao tui thấy tui đâu đây nhắn tin đòi tiền nó còn trả lời thêm câu tao khổ gần chết có là tao đưa mày xài rồi mình nghĩ ủa mình có phải mượn nợ nó đâu mình là chủ nợ nó mà trời có là đưa ủa rồi nào mày mới có ??
vilexnorm_hardneg_00499,Hồi t 19t còn đang vừa học vừa đi làm thêm tháng lg có 1 chẹo,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6698,vilexnorm_hard_negative,abbreviation,money_like,manual_accepted,Hồi t 19t còn đang vừa học vừa đi làm thêm tháng lg có 1 chẹo,Hồi tôi 19t còn đang vừa học vừa đi làm thêm tháng lương có 1 triệu
vilexnorm_hardneg_00500,m t với nhân viên thì công ty cũng văn hoá quá,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6718,vilexnorm_hard_negative,abbreviation,job_like,manual_accepted,m t với nhân viên thì công ty cũng văn hoá quá,mày tao với nhân viên thì công ty cũng văn hoá quá
vilexnorm_hardneg_00503,vãi chg t ko ngờ mày là như vậy,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6767,vilexnorm_hard_negative,teencode;abbreviation;slang,sensitive_review,manual_accepted,vãi chg t ko ngờ mày là như vậy,vãi chưởng tao không ngờ mày là như vậy
vilexnorm_hardneg_00504,19 tuổi t vẫn đang rót bia quán hát 150k/ca/2 tiếng.,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6810,vilexnorm_hard_negative,abbreviation,money_like,manual_accepted,19 tuổi t vẫn đang rót bia quán hát 150k/ca/2 tiếng.,19 tuổi tôi vẫn đang rót bia quán hát 150k/ca/2 tiếng.
vilexnorm_hardneg_00506,Ng Hải Phòng nch vs nhau bằng tay à,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6818,vilexnorm_hard_negative,abbreviation,sensitive_review,manual_accepted,Ng Hải Phòng nch vs nhau bằng tay à,Người Hải Phòng nói chuyện với nhau bằng tay à
vilexnorm_hardneg_00507,dkm đ phải riêng t nhé,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6853,vilexnorm_hard_negative,abbreviation,sensitive_review,manual_accepted,dkm đ phải riêng t nhé,dkm đéo phải riêng tôi nhé
vilexnorm_hardneg_00508,t còn cất công tìm video hoàn cảnh giống m nữa đó,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6866,vilexnorm_hard_negative,abbreviation,sensitive_review,manual_accepted,t còn cất công tìm video hoàn cảnh giống m nữa đó,tao còn cất công tìm video hoàn cảnh giống mày nữa đó
vilexnorm_hardneg_00509,"Có tháng ck t còn dưới 10 chẹo, và sắp sửa nợ hơi bị nhiều",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,6869,vilexnorm_hard_negative,abbreviation,finance_like;money_like,manual_accepted,"Có tháng ck t còn dưới 10 chẹo, và sắp sửa nợ hơi bị nhiều","Có tháng chồng t còn dưới 10 triệu, và sắp sửa nợ hơi bị nhiều"
