content,label,has_url,has_phone_number,sender_type,category,level
"Cty HVS tuyen nv ban thoi g14n. Thu nh4p hang ngay 500k-1tr. Lam t41 nha, th40 t4c z0n g14n. Tuoi 22-65. Zalo: zalo.me/84915000015 Zalo: 84915000015",1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"EMIME Company tuyển nhân viên bán thời gian tại nhà. Thu nhập 500k-1tr/ngày. Không yêu cầu kinh nghiệm, tuổi 22-65. Zalo: zalo.me/84916000016 Zalo: 84916000016",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
4m4z0n c4n tuy3n nh4n v13n l4m v13c t41 nh4. Thu nh4p 500k~3000k/ng4y. Th40 t4c d0n g14n. Tu01 23-60. Z4l0: zalo.me/84917000017 Zalo: 84917000017,1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
T1kT0k tuyen nv xu ly z0n hang. Thu nh4p 350-999k/ngay. Nh4n tien s4u 20 f-h-u-t. Tuoi 22-60. Lien he: zalo.me/84918000018 Zalo: 84918000018,1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"Shopee tuyển nhân viên xử lý đơn hàng và đánh giá sản phẩm. Thu nhập 500k-1.5tr/ngày. Làm tại nhà, nhận tiền ngay. Zalo: zalo.me/84919000019",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
Lazada can tuyen g4p nv xu ly don hang t41 nha. Thu nh4p 800.000d/ng4y. Tuoi 22-60. Lien he: zalo.me/84920000020,1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Tiki tuyen so luong l0n nv z4t hang n4ng c40 thu hang cua hang. Kiem 800.000z/ng4y b4ng z13n th041. Tuoi 23-65. Zalo: 84921000021,1,0,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"eBay tuyển nhân viên xử lý đơn đặt hàng TMĐT. Thu nhập 500k~3000k/ngày. Làm việc tại nhà, đơn giản. Tuổi 23-65. Zalo: zalo.me/84922000022 Zalo: 84922000022",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
Cty HVS tuyen nv ban thoi g14n. Thu nh4p 500k-1tr/ngay. Lam t41 nha. Tuoi 22-65. Lien he Zalo: zalo.me/84923000023 Zalo: 84923000023,1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"3M1M3 C0mp4ny tuyen nv ban thoi g14n. Thu nh4p 500k-1tr/ngay. Khong kinh nghiem, lam t41 nha. Tuoi 22-65. Zalo: zalo.me/84924000024 Zalo: 84924000024",1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"Amazon tuyển nhân viên xử lý đơn đặt hàng TMĐT. Thu nhập 500k~3000k/ngày. Tuổi 23-65, làm tại nhà. Zalo: zalo.me/84925000025 Zalo: 84925000025",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
T1kT0k dang tuyen nh4n vien. Thu nh4p 350-999k/ngay. Nhan tien s4u 13-25 phut. Tuoi 22-60. Lien he: zalo.me/84926000026 Zalo: 84926000026,1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Sh0p33 tuy3n nv xu ly z0n hang v4 z4nh g14 s4n f4m. Thu nhap 500k-1.5tr/ng4y. Tu01 22-60. Z4l0: zalo.me/84927000027,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Lazada tuyển nhân viên xử lý đơn hàng tại nhà. Thu nhập 800.000đ/ngày. Nhận lương trong ngày. Tuổi 22-60. Zalo: zalo.me/84928000028,1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
T1k1 tuy3n nv d4t hang n4ng c40 thu hang. Thu nhap 800.000d/ng4y. L4m v13c tr3n z13n th041. Tu01 23-60. Z4l0: 84929000029,1,0,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
3B4y tuy3n nv xu ly z0n hang TMZT. Tu01 23-65. Thu nhap 500k-3tr/ngay. Th40 t4c z0n g14n. Z4l0: zalo.me/84930000030 Z4l0: 84930000030,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS cần tuyển nhân viên bán thời gian. Thu nhập 500k-1tr/ngày. Làm tại nhà mọi lúc mọi nơi. Tuổi 22-65. Zalo: zalo.me/84931000031 Zalo: 84931000031,1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
3M1M3 C0mp4ny tuy3n nv ban th01 g14n. Thu nhap 500k-1tr/ngay. Tu01 22-65. Lien he: zalo.me/84932000032 Z4l0: 84932000032,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
4m4z0n tuy3n nv xu ly z0n z4t hang TMZT. Thu nhap 500k~3000k/ngay. Tu01 23-65. Z4l0: zalo.me/84933000033 Z4l0: 84933000033,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
TikTok tuyển nhân viên làm tại nhà. Thu nhập 350-999k/ngày. Nhận tiền sau 20 phút. Thao tác đơn giản. Zalo: zalo.me/84934000034 Zalo: 84934000034,1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
Sh0p33 tuy3n g4p nv xu ly d0n v4 d4nh g14 s4n f-h-u-m. Thu nhap 500k-1.5tr/ng4y. Tu01 22-60. Z4l0: zalo.me/84935000035,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
L4z4z4 tuy3n nv xu ly z0n hang tai nh4. Thu nhap 800k/ngay. Tu01 22-60. Nh4n t13n ngay. Z4l0: zalo.me/84936000036,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Tiki cần tuyển nhân viên đặt hàng nâng cao thứ hạng. Thu nhập 800.000đ/ngày. Yêu cầu 23-65 tuổi. Zalo: 84937000037,1,0,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
3B4y tuy3n nv xu ly d0n hang TMZT. Thu nhap 500k-3tr/ngay. Tu01 23-60. Lien he: zalo.me/84938000038 Z4l0: 84938000038,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS tuy3n nv ban th01 g14n tai nh4. Thu nhap 500k-1tr/ngay. Tu01 22-65. Z4l0: zalo.me/84939000039 Z4l0: 84939000039,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"EMIME Company tuyển nhân viên bán thời gian. Thu nhập 500k-1tr/ngày. Làm tại nhà, không cần kinh nghiệm. Tuổi 22-65. Zalo: zalo.me/84940000040 Zalo: 84940000040",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
Cảnh sát Giao thông: Ban co bien lai vi pham giao thong chua thanh toan. Vui long kiem tra tai https://dichvucong-gtvt.top,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
[TONG CUC THUE] Ban d-u d13u kien nh4n hoan thue TNCN n4m 2023. Nhan tai: https://hoanthue-vps.vip,1,1,0,shortcode,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"Bo C0ng 4n: H0 s0 dinh z4nh v1 f4m, ban f4i x4c thuc tai w-ww.vneid-gov.cc n3u khong se bi kh04.",1,1,0,personal_number,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Bộ Y Tế: Thông báo cập nhật hồ sơ tiêm chủng quốc gia. Vui lòng xác nhận thông tin tại https://moh-tracuuvn.top,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
Cục Viễn thông: Số điện thoại của quý khách sẽ bị khóa sau 2 giờ. Liên hệ 0812837465 để được hỗ trợ giải quyết.,1,0,1,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
[VNeID] Tai kh04n dinh danh da bi l01. Vu1 l0ng dang nh4p lai tai http://vneid-xacthuc.top,1,1,0,shortcode,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Bộ GTVT xin thông báo: Ông/Bà có một biên bản xử phạt nguội chưa nộp. Truy cập https://phatnguoi-gtvt.xyz,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
C4nh s4t G14o thong: Ban co h0 s0 v1 f4m x3 co j13u k13n. Vu1 l0ng lien he: 0812344556 de h0 tr0.,1,0,1,personal_number,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Tổng cục Thuế: Hồ sơ hoàn thuế của bạn đã được phê duyệt. Vui lòng nhận tiền tại https://thuevn-online.vip,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
Bo C0ng 4n: Thong b4o x4c thuc tai khoan VNeID muc do 2. Bam vao link: https://vneid-vca.cc,1,1,0,shortcode,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Cục Viễn thông: Thong bao thue bao cua ban chua chuan hoa thong tin. Cap nhat ngay tai https://vnta-gov.cc,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
[Bo Y TE] HO so suc kh03 cua ban co sai s0t. Vu1 l0ng truy cap https://boyte-gov.top de chinh su4.,1,1,0,personal_number,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Bộ GTVT: Thông báo cuối cùng về việc nộp phạt vi phạm hành chính. Liên hệ 0903456789 để được hướng dẫn.,1,0,1,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
C4nh s4t G14o thong: Ph4t ngu01 v1 f4m t0c do. Tra cuu v4 n0p f4t tai h-ttp://phatnguoi.xyz.,1,1,0,shortcode,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
VNeID xin thông báo: Tài khoản của bạn cần xác thực lại khuôn mặt. Truy cập https://vneid-chinhphu.top,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
[TONG CUC THUE] Thong b4o ban du d13u kien qu3n l1 hoan thue. Dang nh4p: https://hoanthue-tncn.vip,1,1,0,personal_number,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Bộ Công an: Lệnh triệu tập điện tử số 552/2024. Vui lòng liên hệ cán bộ qua SĐT 0772345678 để làm việc.,1,0,1,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
Cuc Vien thong: SO d13n th041 bi k-hoa vi thieu ho so. Lien he 0922334455 de duoc ho tro.,1,0,1,shortcode,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Bộ Y Tế xin thông báo ông/bà có bảo hiểm y tế sắp hết hạn. Gia hạn tại https://baohiem-yte.top,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
Canh sat Giao thong: Ban co bien ban x-u phat c-hu4 n0p. F41 lien he 0866778899 j41 wu3t n-g4y.,1,0,1,personal_number,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Tổng cục Thuế: Cảnh báo mạo danh cơ quan thuế. Vui lòng tải ứng dụng chính thức tại https://thue-gdt.top,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
[VNeID] Cap nh4t thong t1n cu tru moi nh4t. Tr-uy cap n-g4y t41 w-ww.vneid-vca.cc.,1,1,0,shortcode,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Bộ GTVT: Yêu cầu cập nhật thông tin giấy phép lái xe mức độ 4 tại https://gplx-gov.xyz,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
Bo C0ng 4n: X4c thuc tai khoan dinh danh bi l01. Vu1 l0ng bam vao https://vneid-vca.cc de dong Bo.,1,1,0,personal_number,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Cục Viễn thông: Thông báo thuê bao có dấu hiệu vi phạm pháp luật. Liên hệ 0945667788 để xác minh.,1,0,1,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
[C4NH S4T G14O THONG] Ban co l1nh f4t ngu01. Tra cuu tai: https://phatnguoi.xyz khong se bi t-hu x3.,1,1,0,shortcode,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
VNeID: Bạn có một thông báo mới từ cơ quan chức năng. Xem chi tiết tại https://vneid-app.top,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
Tong cuc Thue: HO so thue c-ua ban bi sai. Vu1 l0ng cap nh4t t41 h-ttp://hoanthue-tncn.vip.,1,1,0,personal_number,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Bộ Y Tế: Yêu cầu xác nhận thông tin sổ sức khỏe điện tử tại https://moh-portal.top,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
[Bo GTVT] Thong b4o QUA HAN n0p f4t v1 f4m. Tr-uy cap h-ttp://dichvucongs.top de th4nh t04n.,1,1,0,shortcode,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Cục Viễn thông: Cảnh báo thuê bao của bạn sẽ bị thu hồi. Liên hệ ngay 0388990011 để được tư vấn.,1,0,1,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
C4nh s4t G14o thong: Vu1 l0ng n0p f4t v1 f4m t0c do tai h-ttp://phatnguoi.xyz n3u khong se bi k-h04 x3.,1,1,0,personal_number,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Tổng cục Thuế: Thông báo quyết định hoàn thuế số 882/QD. Nhận tiền tại https://gdt-gov.vip,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
[VNeID] TAI kh04n cua ban da bi t4m k-h04. Vu1 l0ng x4c thuc tai w-ww.vneid-vca.cc.,1,1,0,shortcode,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Bộ Công an: Thông báo định danh điện tử của bạn bị trùng lặp. Liên hệ 0799887766 để xử lý.,1,0,1,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
Bo Y T3: Thong b4o kiem tra suc k-h03 dinh k1. Dang k1 tai h-ttp://boyte-gov.top.,1,1,0,personal_number,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Bộ GTVT: Hồ sơ đăng kiểm xe của bạn sắp hết hạn. Gia hạn trực tuyến tại https://dangkiem-vn.top,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
[CUC VIEN THONG] Thong b4o thu b4o bi k-hoa 2 ch13u. Bam vao https://vnta-gov.cc de m0 lai.,1,1,0,shortcode,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Cảnh sát Giao thông: Bạn có một thông báo vi phạm hành chính. Vui lòng kiểm tra tại https://gtvt-gov.xyz,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
T0ng cuc Thu3: Ban du d13u k13n nh4n t13n h0 tr0 thu3. Truy cap h-ttp://thue-gov.vip de nh4n.,1,1,0,personal_number,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Tr@i_ngh!3m_sv_nh@y_c@m_DN_Telegram_cl!ck_ng@y: https://t.me/sv_dn_top_99 xP2w,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
Em_dang_r@nh_mu0n_t1m_@nh_HN_Zalo_lh_x3m_@nh: https://zalo.me/g/hn_dating_pro vB7m,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
C@n_ngu0i_p_h_u_c_v_u_t@i_HCM_Zalo_x3m_menu: https://bit.ly/hcm_hot_club_24 rT9k,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
D-i-c-h v-u h-e-n h-o k-i-n d-a-o t-a-i H-N T-e-l-e-g-r-a-m: https://t.me/kin_dao_hn_88 qL5n,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
G-a-i x-i-n-h s-i-n-h v-i-e-n D-N T-e-l-e-g-r-a-m_n-h-a-n h-i-n-h: https://t.ly/dn_sv_9x mJ3a,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
G@!_X!nH:Tr@!_Ngh!3m:H-C-M:Z@l0:K3t:N0!:Ngh3: https://zalo.me/g/hcm_vip_party bK1s,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
S;V:nG0n:B0dy:cHüAn:H-N:T3L3Gr@M:vA0:nH0m: https://t.me/hn_sv_club_66 zX8v,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
E-m m-o-i d-i l-a-m t-h-e-m t-a-i H-C-M T-e-l-e-g-r-a-m c-h-o a-n-h: https://bit.ly/hcm_girl_new cN4t,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
C@n_t1m_ngu0i_t@m_su_d3m_khuy@_DN_Telegram: https://t.me/dn_dem_khuya_79 hY2q,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
H-e-n h-o s-i-n-h v-i-e-n g-i-a r-e H-N Z-a-l-o: https://zalo.me/g/hn_sv_re_33 pM9w,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
T1m_b@n_g@i_d3m_n@y_HCM_Telegram_cl!ck: https://t.ly/hcm_night_fun aS7r,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
G;@;!:x;I;n:H:D-N:T-3-L-3:x;3;M:A;n:H:T;@;!: https://t.me/dn_hot_girl_x dF5g,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
B-o-d-y c-h-u-a-n e-m d-a-n-g o H-N Z-a-l-o k-e-t b-a-n: https://bit.ly/hn_body_chuan kI1u,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
E_m_m-o-i_v-e_H-C-M_T-e-l-e-g-r-a-m_a-n-h_o-i_e-m_n-h-e: https://t.me/hcm_new_girl_18 oP4e,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
D_I_C_H_V_U_V_I_P_H_N_Z_A_L_O_G_R_O_U_P: https://zalo.me/g/hn_vip_service xR2v,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
E.m s.i.n.h v.i.e.n c.a.n t.i.e.n n.o.p h.o.c H.C.M T.e.l.e.g.r.a.m: https://t.ly/hcm_sv_help bN8m,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
G@!;X!nH:dU_k!3u:H-N:Z@l0:v@0:x3m:h!nh: https://bit.ly/hn_girl_album tY3c,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
C-l-u-b h-e-n h-o k-i-n D-N T-e-l-e-g-r-a-m m-o-i a-n-h: https://t.me/dn_club_secret vK9l,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
E_m_X-t_n-g-0-n_H-N_T-e-l-e-g-r-a-m_g-o-i_l-a_c-o: https://t.ly/hn_xt_ngon uO1p,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
P-h-u-c v-u t-a-i g-i-a H-C-M Z-a-l-o l-i-e-n h-e: https://zalo.me/g/hcm_home_service lS4d,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
G@!;m-0-i:t-a-i:D-N:T-3-L-3:n-h-a-n:v-e: https://t.me/dn_gai_moi_2024 rF6j,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
S.i.n.h v.i.e.n t.i.m n.g.u.o.i b.a.o n.u.o.i H.N Z.a.l.o: https://bit.ly/hn_sv_sugar gH7x,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
C-a-n t-i-m b-a-n t-r-a-i n-g-u s-o H-C-M T-e-l-e-g-r-a-m: https://t.me/hcm_sleep_together mN2z,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
E^m-d@ng_0_H-N-Z@l0_@nh-qu@_v0!_3m_nh3: https://zalo.me/g/hn_come_now wQ5t,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
H;3;N:h;0:k;I;n:D-N:T-3-L-3:G;r;0;u;P: https://t.ly/dn_secret_date aV8b,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
G-a-i x-i-n-h d-i l-a-m t-h-e-m o H-C-M Z-a-l-o c-h-o a-n-h: https://bit.ly/hcm_girl_parttime kL3y,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
M-e-n-u d-i-c-h v-u H-N T-e-l-e-g-r-a-m x-e-m l-a t-h-i-c-h: https://t.me/hn_menu_hot sD9g,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
@nh_0i_3m_@_HCM_Z@l0_v@o_x3m_h!nh_3m_nh3: https://zalo.me/g/hcm_see_me xI2o,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
T;I;m:B;@;n:G;@;!:D-N:T-3-L-3:G;i;@:R;3: https://t.ly/dn_cheap_dating hU4n,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
S-v n-g-o-n b-o-d-y c-h-u-a-n H-N T-e-l-e-g-r-a-m l-h: https://bit.ly/hn_sv_body zP7m,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
H.e.n h.o g.a.i x.i.n.h t.a.i H.C.M Z.a.l.o k.e.t b.a.n n.g.a.y: https://zalo.me/g/hcm_date_fast vC1q,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
E^m_m-0-i_l-3-n_H-N_T-e-l-e-g-r-a-m_c-@-n_@-n-h_g-i-u-p: https://t.me/hn_help_girl nJ5k,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
G;@;!:X;I;n:H:H-C-M:Z@l0:x;3;M:C;L;I;P: https://t.ly/hcm_clip_hot yT8r,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
D-i-c-h v-u n-g-u n-g-o-n H-N T-e-l-e-g-r-a-m m-o-i a-n-h: https://bit.ly/hn_sleep_well bM2e,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
C@n_ngu0i_p_h_u_c_v_u_D_N_Z@l0_cl!ck_ng@y: https://zalo.me/g/dn_service_now rX9w,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
H.e.n h.o v.u.i v.e H.C.M T.e.l.e.g.r.a.m k.h.o.n.g r.a.n.g b.u.o.c: https://t.me/hcm_no_string pL4s,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
E^m_S-V_n-g-0-n_H-N_Z@l0_@nh_x3m_h!nh_nh3: https://t.ly/hn_sv_ngon_val uW3i,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
T;I;m:D;0;I:t;@;C:D-N:T-3-L-3:k;I;n:D;@;0: https://bit.ly/dn_partner_secret qO6y,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
G-a-i x-i-n-h g-o-i l-a c-o H-C-M Z-a-l-o l-i-e-n h-e: https://zalo.me/g/hcm_call_me aS1d,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
E.m r.a.n.h t.o.i n.a.y H.N T.e.l.e.g.r.a.m d.i c.h.o.i k.h.o.n.g: https://t.me/hn_tonight_fun mK7h,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
"Amazon cần tuyển nhân viên xử lý đơn đặt hàng TMĐT tại nhà. Thu nhập 500k~3000k/ngày. Yêu cầu 22-60 tuổi, thao tác đơn giản. Liên hệ Zalo: zalo.me/84912345678 Zalo: 84912345678",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"TikTok tuyển gấp nhân viên xử lý đơn hàng trên nền tảng. Nhận tiền sau 13-25 phút, lương 800.000đ/ngày. Độ tuổi 23-65. Liên hệ Zalo: zalo.me/84922334455 Zalo: 84922334455",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"Shopee cần tuyển cộng tác viên xử lý đơn và đánh giá sản phẩm tại nhà. Thu nhập 350-999k/ngày. Không cần kinh nghiệm, tuổi từ 22-60. Đăng ký tại: zalo.me/84933445566",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"Lazada tuyển nhân viên đánh giá sản phẩm làm tại nhà. Lương 500k-1500k/ngày, nhận tiền ngay sau nhiệm vụ. Yêu cầu 23-65 tuổi. Zalo: zalo.me/84944556677",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"Tiki tuyển số lượng lớn nhân viên đặt hàng để nâng thứ hạng cửa hàng. Thu nhập 800.000đ/ngày, thao tác đơn giản trên điện thoại. Tuổi 22-60. Zalo: 84955667788",1,0,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"eBay cần tuyển nhân viên xử lý đơn đặt hàng quốc tế. Thu nhập 500k~2500k/ngày, làm việc tại nhà. Yêu cầu 23-65 tuổi. Liên hệ Zalo: zalo.me/84966778899 Zalo: 84966778899",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"Cty HVS tuyển nhân viên bán thời gian làm tại nhà. Thu nhập 500k-1tr/ngày, không yêu cầu kinh nghiệm. Tuổi từ 22-60. Zalo: zalo.me/84977889900 Zalo: 84977889900",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"EMIME Company tuyển gấp nhân viên bán thời gian. Lương hấp dẫn 800k/ngày, nhận tiền trong ngày. Yêu cầu 23-65 tuổi. Liên hệ: zalo.me/84988990011 Zalo: 84988990011",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"Amazon tuyển nhân viên xử lý đơn hàng TMĐT, thu nhập 1000k-3000k/ngày. Làm việc tại nhà, tuổi 22-60. Liên hệ Zalo: zalo.me/84812345678 Zalo: 84812345678",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"TikTok tìm người xử lý đơn hàng, cam kết nhận tiền sau 15 phút. Lương 900k/ngày. Tuổi 23-65. Thao tác đơn giản. Zalo: zalo.me/84822334455 Zalo: 84822334455",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
Shopee cần người đánh giá sản phẩm và xử lý đơn hàng tại nhà. Lương 400k-1tr/ngày. Yêu cầu 22-60 tuổi. Liên hệ: zalo.me/84833445566,1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
