norm_id,source_text,normalized_text,validation_status,validation_issues,manual_status,label,category,obfuscation_level,data_origin,source_dataset
sms_norm_05243,BV Nhan Dan 115: Ket qua xet nghiem vaccine cua be PHAN ANH DUY da duoc cap nhat. Bac si yeu cau tai kham luc 10h ngay 30/05/2024.,Bệnh viện Nhân Dân 115: Kết quả xét nghiệm vaccine của bé PHAN ANH DŨY đã được cập nhật. Bác sĩ yêu cầu tái khám lúc 10h ngày 30/05/2024.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05244,BV Viet Duc nhac lich tiem vaccine cho be VU THI PHUONG luc 8h30 ngay 23/05/2024 tai Phong Tiem chung. Hotline 02438253531 de duoc ho tro.,Bệnh viện Việt Đức nhắc lịch tiêm vaccine cho bé VŨ THỊ PHƯỢNG lúc 8h30 ngày 23/05/2024 tại Phòng Tiêm chủng. Hotline 02438253531 để được hỗ trợ.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05245,BookingCare: Ma OTP cua ban la 901234. Ma nay co gia tri trong 5 phut.,BookingCare: Mã OTP của bạn là 901234. Mã này có giá trị trong 5 phút.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05246,BV Nhi TW nhac be DANG HUU NGHIA co lich tiem vaccine tai Phong 203 luc 15h ngay 24/05/2024 nhe.,Bệnh viện Nhi TƯ nhắc bé ĐẶNG HỮU NGHĨA có lịch tiêm vaccine tại Phòng 203 lúc 15h ngày 24/05/2024 nhé.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05247,BV Bach Mai thong bao: Ket qua xet nghiem cua be TRUONG THI NGOC da co. Moi QK tai kham luc 14h30 ngay 01/06/2024. LH 02438693739.,Bệnh viện Bạch Mai thông báo: Kết quả xét nghiệm của bé TRƯƠNG THỊ NGỌC đã có. Mời quý khách tái khám lúc 14h30 ngày 01/06/2024. Liên hệ 02438693739.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05248,BV Dai hoc Y HN: Nhac lich tiem vaccine mui 2 cho be HO SY TOAN vao 10h00 ngay 26/05/2024 tai Phong Kham nhi tong hop. Vui long den dung gio.,Bệnh viện Đại học Y Hà Nội: Nhắc lịch tiêm vaccine mũi 2 cho bé HỒ SỸ TOÀN vào 10h00 ngày 26/05/2024 tại Phòng Khám nhi tổng hợp. Vui lòng đến đúng giờ.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05249,Medpro: Ma xac thuc giao dich la 654321. Ma nay co hieu luc trong 3 phut.,Medpro: Mã xác thực giao dịch là 654321. Mã này có hiệu lực trong 3 phút.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05250,BV Cho Ray thong bao: Ket qua xet nghiem be CAO THI THUY LINH da co. Moi QK den Khoa Nhi de nhan ket qua.,Bệnh viện Chợ Rẫy thông báo: Kết quả xét nghiệm bé CAO THỊ THỦY LINH đã có. Mời quý khách đến Khoa Nhi để nhận kết quả.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05251,BV 108 nhac ban: Be LY VAN SY co lich tiem vaccine Viem gan B luc 11h ngay 27/05/2024 tai Phong Tiem chung nha. Co gi goi 0901234567.,Bệnh viện 108 nhắc bạn: Bé LÝ VĂN SỸ có lịch tiêm vaccine Viêm gan B lúc 11h ngày 27/05/2024 tại Phòng Tiêm chủng nhà. Có gì gọi 0901234567.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05252,VNPT Health: Ma OTP cua ban la 112233. Co hieu luc trong 10 phut.,VNPT Health: Mã OTP của bạn là 112233. Có hiệu lực trong 10 phút.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05253,BV Nhi TW nhac lich tai kham dinh ky cho be DINH THI LAN vao 8h30 ngay 03/06/2024 tai Khoa Dinh duong. De theo doi suc khoe sau tiem.,Bệnh viện Nhi TƯ nhắc lịch tái khám định kỳ cho bé ĐINH THỊ LAN vào 8h30 ngày 03/06/2024 tại Khoa Dinh dưỡng. Để theo dõi sức khỏe sau tiêm.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05254,Moi QK NGO MINH KHOI den Phong Tiem chung BV Bach Mai luc 10h ngay 29/05/2024 de tiem vaccine.,Mời quý khách NGÔ MINH KHOI đến Phòng Tiêm chủng Bệnh viện Bạch Mai lúc 10h ngày 29/05/2024 để tiêm vaccine.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05255,eHospital: Ma xac thuc cua ban la 445566. Co hieu luc trong 5 phut.,eHospital: Mã xác thực của bạn là 445566. Có hiệu lực trong 5 phút.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05256,Phong kham Au Co nhac ban: Be LE THI THANH HUONG co lich tiem vaccine tai Phong Tiem chung vao 16h ngay 30/05/2024. Goi 0778899000 nhe!,Phòng khám Âu Cơ nhắc bạn: Bé LÊ THỊ THANH HƯƠNG có lịch tiêm vaccine tại Phòng Tiêm chủng vào 16h ngày 30/05/2024. Gọi 0778899000 nhé!,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05257,BV Nhan Dan 115 nhac be TRAN VAN HUNG co lich tiem vaccine cum tai Khoa Nhi luc 9h ngay 31/05/2024.,Bệnh viện Nhân Dân 115 nhắc bé TRẦN VĂN HÙNG có lịch tiêm vaccine cúm tại Khoa Nhi lúc 9h ngày 31/05/2024.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05258,BV Viet Duc nhac ban: Ket qua xet nghiem tong quat cua be NGUYEN THI MAI ANH da co. Hay den tai kham 15h ngay 05/06/2024. Sdt 02438253531.,Bệnh viện Việt Đức nhắc bạn: Kết quả xét nghiệm tổng quát của bé NGUYỄN THỊ MAI ANH đã có. Hãy đến tái khám 15h ngày 05/06/2024. SĐT 02438253531.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05259,[MSB] Ma OTP: 739281. Su dung trong 5 phut. KHONG chia se ma nay voi bat ky ai.,[MSB] Mã OTP: 739281. Sử dụng trong 5 phút. KHÔNG chia sẻ mã này với bất kỳ ai.,pass,,generated,0,Ngân hàng thật,NONE,synthetic,synthetic_label_0
sms_norm_05260,[MB] TK 473928****1234 -1.500.000VND luc 14:05. So du: 25.345.678VND.,[MB] Tài khoản 473928****1234 -1.500.000 đồng lúc 14:05. Số dư: 25.345.678 đồng.,pass,,generated,0,Ngân hàng thật,NONE,synthetic,synthetic_label_0
sms_norm_05261,ACB: Quy khach co 1850 diem thuong sap het han vao 12/07. Vui long doi diem tai acb.com.vn/uu-dai de khong bo lo uu dai.,ACB: Quý khách có 1.850 điểm thưởng sắp hết hạn vào 12/07. Vui lòng đổi điểm tại acb.com.vn/uu-dai để không bỏ lỡ ưu đãi.,pass,,generated,0,Ngân hàng thật,NONE,synthetic,synthetic_label_0
sms_norm_05262,[VCB] Ma OTP: 847392. Su dung trong 5 phut. KHONG chia se ma nay voi bat ky ai.,[VCB] Mã OTP: 847392. Sử dụng trong 5 phút. KHÔNG chia sẻ mã này với bất kỳ ai.,pass,,generated,0,Ngân hàng thật,NONE,synthetic,synthetic_label_0
sms_norm_05263,Agribank: TK ****7890 +2.345.000VND luc 10:15. So du: 123.456.789VND.,Agribank: Tài khoản ****7890 +2.345.000 đồng lúc 10:15. Số dư: 123.456.789 đồng.,pass,,generated,0,Ngân hàng thật,NONE,synthetic,synthetic_label_0
sms_norm_05264,Techcombank: Thong bao thay doi mot so dieu khoan dich vu tu ngay 10/05. Chi tiet vui long truy cap techcombank.com.vn/thongbao hoac lien he 1800588822.,Techcombank: Thông báo thay đổi một số điều khoản dịch vụ từ ngày 10/05. Chi tiết vui lòng truy cập techcombank.com.vn/thongbao hoặc liên hệ 1800588822.,pass,,generated,0,Ngân hàng thật,NONE,synthetic,synthetic_label_0
sms_norm_05265,[BIDV] Ma OTP: 192837. Su dung trong 10 phut. KHONG chia se ma nay voi bat ky ai.,[BIDV] Mã OTP: 192837. Sử dụng trong 10 phút. KHÔNG chia sẻ mã này với bất kỳ ai.,pass,,generated,0,Ngân hàng thật,NONE,synthetic,synthetic_label_0
sms_norm_05266,Sacombank: TK 876543****2109 +750.000VND luc 09:45. So du: 45.678.901VND.,Sacombank: Tài khoản 876543****2109 +750.000 đồng lúc 09:45. Số dư: 45.678.901 đồng.,pass,,generated,0,Ngân hàng thật,NONE,synthetic,synthetic_label_0
sms_norm_05267,VIB: The tin dung ****5678 cua Quy khach co du no 12.500.000VND den han thanh toan 05/05. Vui long thanh toan truoc 03/05.,VIB: Thẻ tín dụng ****5678 của Quý khách có dư nợ 12.500.000 đồng đến hạn thanh toán 05/05. Vui lòng thanh toán trước 03/05.,pass,,generated,0,Ngân hàng thật,NONE,synthetic,synthetic_label_0
sms_norm_05268,SHB: TK ****4321 -250.000VND luc 11:20. So du: 10.123.456VND.,SHB: Tài khoản ****4321 -250.000 đồng lúc 11:20. Số dư: 10.123.456 đồng.,pass,,generated,0,Ngân hàng thật,NONE,synthetic,synthetic_label_0
sms_norm_05269,HDBank: Ma OTP: 937465. Su dung trong 3 phut. KHONG chia se ma nay voi bat ky ai.,HDBank: Mã OTP: 937465. Sử dụng trong 3 phút. KHÔNG chia sẻ mã này với bất kỳ ai.,pass,,generated,0,Ngân hàng thật,NONE,synthetic,synthetic_label_0
sms_norm_05270,TPBank: TK 987654****3210 +1.200.000VND luc 16:30. So du: 78.901.234VND.,TPBank: Tài khoản 987654****3210 +1.200.000 đồng lúc 16:30. Số dư: 78.901.234 đồng.,pass,,generated,0,Ngân hàng thật,NONE,synthetic,synthetic_label_0
sms_norm_05271,OCB: Ma OTP: 567890. Su dung trong 5 phut. KHONG chia se ma nay voi bat ky ai.,OCB: Mã OTP: 567890. Sử dụng trong 5 phút. KHÔNG chia sẻ mã này với bất kỳ ai.,pass,,generated,0,Ngân hàng thật,NONE,synthetic,synthetic_label_0
sms_norm_05272,VPBank: The tin dung 123456****7890 cua Quy khach co du no 5.000.000VND den han thanh toan 08/05. Vui long thanh toan truoc 06/05.,VPBank: Thẻ tín dụng 123456****7890 của Quý khách có dư nợ 5.000.000 đồng đến hạn thanh toán 08/05. Vui lòng thanh toán trước 06/05.,pass,,generated,0,Ngân hàng thật,NONE,synthetic,synthetic_label_0
sms_norm_05273,[MB] TK ****9012 -5.000.000VND luc 08:00. So du: 50.000.000VND.,[MB] Tài khoản ****9012 -5.000.000 đồng lúc 08:00. Số dư: 50.000.000 đồng.,pass,,generated,0,Ngân hàng thật,NONE,synthetic,synthetic_label_0
sms_norm_05274,[VCB] TK 123456****7890 +10.000.000VND luc 15:50. So du: 200.000.000VND.,[VCB] Tài khoản 123456****7890 +10.000.000 đồng lúc 15:50. Số dư: 200.000.000 đồng.,pass,,generated,0,Ngân hàng thật,NONE,synthetic,synthetic_label_0
sms_norm_05275,Techcombank: Ma OTP: 456789. Su dung trong 10 phut. KHONG chia se ma nay voi bat ky ai.,Techcombank: Mã OTP: 456789. Sử dụng trong 10 phút. KHÔNG chia sẻ mã này với bất kỳ ai.,pass,,generated,0,Ngân hàng thật,NONE,synthetic,synthetic_label_0
sms_norm_05276,ACB: TK ****0987 -300.000VND luc 13:10. So du: 30.500.000VND.,ACB: Tài khoản ****0987 -300.000 đồng lúc 13:10. Số dư: 30.500.000 đồng.,pass,,generated,0,Ngân hàng thật,NONE,synthetic,synthetic_label_0
sms_norm_05277,BIDV: Quy khach co 3200 diem thuong sap het han vao 20/08. Vui long doi diem tai bidv.com.vn/khuyenmai de khong bo lo uu dai.,BIDV: Quý khách có 3.200 điểm thưởng sắp hết hạn vào 20/08. Vui lòng đổi điểm tại bidv.com.vn/khuyenmai để không bỏ lỡ ưu đãi.,pass,,generated,0,Ngân hàng thật,NONE,synthetic,synthetic_label_0
sms_norm_05278,VPBank: TK ****6543 +8.900.000VND luc 17:00. So du: 85.000.000VND.,VPBank: Tài khoản ****6543 +8.900.000 đồng lúc 17:00. Số dư: 85.000.000 đồng.,pass,,generated,0,Ngân hàng thật,NONE,synthetic,synthetic_label_0
sms_norm_05279,TPBank: Thong bao thay doi mot so dieu khoan dich vu tu ngay 15/05. Chi tiet vui long truy cap tpbank.com.vn/dichvu hoac lien he 19009988.,TPBank: Thông báo thay đổi một số điều khoản dịch vụ từ ngày 15/05. Chi tiết vui lòng truy cập tpbank.com.vn/dichvu hoặc liên hệ 19009988.,pass,,generated,0,Ngân hàng thật,NONE,synthetic,synthetic_label_0
sms_norm_05280,Agribank: Ma OTP: 210987. Su dung trong 3 phut. KHONG chia se ma nay voi bat ky ai.,Agribank: Mã OTP: 210987. Sử dụng trong 3 phút. KHÔNG chia sẻ mã này với bất kỳ ai.,pass,,generated,0,Ngân hàng thật,NONE,synthetic,synthetic_label_0
sms_norm_05281,[GHN] Van don GHNR240328S6L2: Dang phan loai tai kho Da Nang. Du kien giao 29/03 (tu 8h-18h). Xem hanh trinh tai https://ghn.vn.,[GHN] Vận đơn GHNR240328S6L2: Đang phân loại tại kho Đà Nẵng. Dự kiến giao 29/03 (từ 8h-18h). Xem hành trình tại https://ghn.vn.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05282,[SPX Express] Ma van don: SPX1414408103. Giao khong thanh cong lan 1. Lien he giao vien: 0915995831.,[SPX Express] Mã vận đơn: SPX1414408103. Giao không thành công lần 1. Liên hệ giao viên: 0915995831.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05283,[J&T Express] Van don JT193021946028: Tai xe se den lay hang luc sang mai. Vui long chuan bi kien hang.,[J&T Express] Vận đơn JT193021946028: Tài xế sẽ đến lấy hàng lúc sáng mai. Vui lòng chuẩn bị kiện hàng.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05284,Thong bao tu GHTK: Van don GHTK4709829775 dang duoc phan loai tai kho Ha Noi. Chung toi du kien giao hang den ban vao 29/03 trong khung gio tu 8h-12h. Vui long theo doi hanh trinh tai https://ghtk.vn. Cam on!,Thông báo từ GHTK: Vận đơn GHTK4709829775 đang được phân loại tại kho Hà Nội. Chúng tôi dự kiến giao hàng đến bạn vào 29/03 trong khung giờ từ 8h-12h. Vui lòng theo dõi hành trình tại https://ghtk.vn. Cảm ơn!,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05285,[Best Express] Kien hang BEST5629471190 da giao thanh cong luc 13:40. Cam on da su dung dich vu.,[Best Express] Kiện hàng BEST5629471190 đã giao thành công lúc 13:40. Cảm ơn đã sử dụng dịch vụ.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05286,Xac nhan tu Viettel Post: Kien hang voi ma van don VTPD0I787U8G da duoc giao thanh cong den ban luc 15:05 hom nay. Mong ban hai long voi dich vu cua chung toi. Tran trong!,Xác nhận từ Viettel Post: Kiện hàng với mã vận đơn VTPD0I787U8G đã được giao thành công đến bạn lúc 15:05 hôm nay. Mong bạn hài lòng với dịch vụ của chúng tôi. Trân trọng!,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05287,[Ninja Van] Van don NVVNB7K53P71: Tai xe se den lay hang luc 10h sang. Vui long chuan bi kien hang.,[Ninja Van] Vận đơn NVVNB7K53P71: Tài xế sẽ đến lấy hàng lúc 10h sáng. Vui lòng chuẩn bị kiện hàng.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05288,"Thong bao tu SPX Express: Chung toi rat tiec, van don SPX4713735070 cua ban da giao khong thanh cong lan 1. Vui long lien he giao vien 0907579169 de thong nhat lai lich giao. Xin cam on!","Thông báo từ SPX Express: Chúng tôi rất tiếc, vận đơn SPX4713735070 của bạn đã giao không thành công lần 1. Vui lòng liên hệ giao viên 0907579169 để thống nhất lại lịch giao. Xin cảm ơn!",pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05289,[GHTK] Kien hang GHTK3399477028 da giao thanh cong luc 11:35. Cam on da su dung dich vu.,[GHTK] Kiện hàng GHTK3399477028 đã giao thành công lúc 11:35. Cảm ơn đã sử dụng dịch vụ.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05290,[Viettel Post] Van don VTPG04S7N151: Dang phan loai tai kho Ha Noi. Du kien giao 29/03 (tu 8h-18h). Xem hanh trinh tai https://viettelpost.vn.,[Viettel Post] Vận đơn VTPG04S7N151: Đang phân loại tại kho Hà Nội. Dự kiến giao 29/03 (từ 8h-18h). Xem hành trình tại https://viettelpost.vn.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05291,[GHN] Kien hang GHNR240328P6K4 da giao thanh cong luc 10:20. Cam on da su dung dich vu.,[GHN] Kiện hàng GHNR240328P6K4 đã giao thành công lúc 10:20. Cảm ơn đã sử dụng dịch vụ.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05292,"Thong bao tu J&T Express: Chung toi rat tiec, van don JT132961858711 cua ban da giao khong thanh cong lan 1. Vui long lien he giao vien 0914841774 de thong nhat lai lich giao. Xin cam on!","Thông báo từ J&T Express: Chúng tôi rất tiếc, vận đơn JT132961858711 của bạn đã giao không thành công lần 1. Vui lòng liên hệ giao viên 0914841774 để thống nhất lại lịch giao. Xin cảm ơn!",pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05293,[Ninja Van] Ma van don: NVVNCB4E3O1U. Giao khong thanh cong lan 1. Lien he giao vien: 0969502931.,[Ninja Van] Mã vận đơn: NVVNCB4E3O1U. Giao không thành công lần 1. Liên hệ giao viên: 0969502931.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05294,[Best Express] Van don BEST8122247547: Tai xe se den lay hang luc chieu nay. Vui long chuan bi kien hang.,[Best Express] Vận đơn BEST8122247547: Tài xế sẽ đến lấy hàng lúc chiều nay. Vui lòng chuẩn bị kiện hàng.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05295,Thong bao tu SPX Express: Tai xe cua chung toi se den lay kien hang voi ma van don SPX3448405021 vao hom nay luc sau 13h. Xin vui long dam bao kien hang da duoc dong goi san sang. Tran trong!,Thông báo từ SPX Express: Tài xế của chúng tôi sẽ đến lấy kiện hàng với mã vận đơn SPX3448405021 vào hôm nay lúc sau 13h. Xin vui lòng đảm bảo kiện hàng đã được đóng gói sẵn sàng. Trân trọng!,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05296,Thong bao tu GHN: Van don GHNR240328N1C6 dang duoc phan loai tai kho Binh Duong. Chung toi du kien giao hang den ban vao 29/03 trong khung gio tu 13h-18h. Vui long theo doi hanh trinh tai https://ghn.vn. Cam on!,Thông báo từ GHN: Vận đơn GHNR240328N1C6 đang được phân loại tại kho Bình Dương. Chúng tôi dự kiến giao hàng đến bạn vào 29/03 trong khung giờ từ 13h-18h. Vui lòng theo dõi hành trình tại https://ghn.vn. Cảm ơn!,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05297,[GHTK] Ma van don: GHTK8707663273. Giao khong thanh cong lan 1. Lien he giao vien: 0947761014.,[GHTK] Mã vận đơn: GHTK8707663273. Giao không thành công lần 1. Liên hệ giao viên: 0947761014.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05298,[Viettel Post] Kien hang VTPV0G0I3144 da giao thanh cong luc 16:30. Cam on da su dung dich vu.,[Viettel Post] Kiện hàng VTPV0G0I3144 đã giao thành công lúc 16:30. Cảm ơn đã sử dụng dịch vụ.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05299,Xac nhan tu Ninja Van: Kien hang voi ma van don NVVN4E7W1G8J da duoc giao thanh cong den ban luc 11:20 hom nay. Mong ban hai long voi dich vu cua chung toi. Tran trong!,Xác nhận từ Ninja Van: Kiện hàng với mã vận đơn NVVN4E7W1G8J đã được giao thành công đến bạn lúc 11:20 hôm nay. Mong bạn hài lòng với dịch vụ của chúng tôi. Trân trọng!,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05300,[Best Express] Ma van don: BEST7771746206. Giao khong thanh cong lan 1. Lien he giao vien: 0907577545.,[Best Express] Mã vận đơn: BEST7771746206. Giao không thành công lần 1. Liên hệ giao viên: 0907577545.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05301,Thong bao tu SPX Express: Van don SPX8750654050 dang duoc phan loai tai kho TP.HCM. Chung toi du kien giao hang den ban vao 29/03 trong khung gio tu 8h-18h. Vui long theo doi hanh trinh tai https://spx.vn. Cam on!,Thông báo từ SPX Express: Vận đơn SPX8750654050 đang được phân loại tại kho TP.HCM. Chúng tôi dự kiến giao hàng đến bạn vào 29/03 trong khung giờ từ 8h-18h. Vui lòng theo dõi hành trình tại https://spx.vn. Cảm ơn!,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05302,[GHN] Van don GHNR240328Q9A0: Tai xe se den lay hang luc 10h sang. Vui long chuan bi kien hang.,[GHN] Vận đơn GHNR240328Q9A0: Tài xế sẽ đến lấy hàng lúc 10h sáng. Vui lòng chuẩn bị kiện hàng.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05303,[GHTK] Ma van don: GHTK3783968600. Giao khong thanh cong lan 1. Lien he giao vien: 0915995831.,[GHTK] Mã vận đơn: GHTK3783968600. Giao không thành công lần 1. Liên hệ giao viên: 0915995831.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05304,Xac nhan tu Viettel Post: Kien hang voi ma van don VTPD2P4J0S4H da duoc giao thanh cong den ban luc 14:10 hom nay. Mong ban hai long voi dich vu cua chung toi. Tran trong!,Xác nhận từ Viettel Post: Kiện hàng với mã vận đơn VTPD2P4J0S4H đã được giao thành công đến bạn lúc 14:10 hôm nay. Mong bạn hài lòng với dịch vụ của chúng tôi. Trân trọng!,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05305,[J&T Express] Kien hang JT146039534947 da giao thanh cong luc 10:45. Cam on da su dung dich vu.,[J&T Express] Kiện hàng JT146039534947 đã giao thành công lúc 10:45. Cảm ơn đã sử dụng dịch vụ.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05306,"Thong bao tu Ninja Van: Chung toi rat tiec, van don NVVN1P5K3H7L cua ban da giao khong thanh cong lan 1. Vui long lien he giao vien 0980072691 de thong nhat lai lich giao. Xin cam on!","Thông báo từ Ninja Van: Chúng tôi rất tiếc, vận đơn NVVN1P5K3H7L của bạn đã giao không thành công lần 1. Vui lòng liên hệ giao viên 0980072691 để thống nhất lại lịch giao. Xin cảm ơn!",pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05307,Thong bao tu SPX Express: Tai xe cua chung toi se den lay kien hang voi ma van don SPX8415754593 vao 29/03 luc chieu nay. Xin vui long dam bao kien hang da duoc dong goi san sang. Tran trong!,Thông báo từ SPX Express: Tài xế của chúng tôi sẽ đến lấy kiện hàng với mã vận đơn SPX8415754593 vào 29/03 lúc chiều nay. Xin vui lòng đảm bảo kiện hàng đã được đóng gói sẵn sàng. Trân trọng!,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05308,[GHN] Kien hang GHNR240328N1C6 da giao thanh cong luc 17:15. Cam on da su dung dich vu.,[GHN] Kiện hàng GHNR240328N1C6 đã giao thành công lúc 17:15. Cảm ơn đã sử dụng dịch vụ.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05309,"Thong bao tu GHTK: Chung toi rat tiec, van don GHTK2135017260 cua ban da giao khong thanh cong lan 1. Vui long lien he giao vien 0976543210 de thong nhat lai lich giao. Xin cam on!","Thông báo từ GHTK: Chúng tôi rất tiếc, vận đơn GHTK2135017260 của bạn đã giao không thành công lần 1. Vui lòng liên hệ giao viên 0976543210 để thống nhất lại lịch giao. Xin cảm ơn!",pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05310,[Viettel Post] Van don VTPJ3K9D7P1R: Tai xe se den lay hang luc truoc 12h trua. Vui long chuan bi kien hang.,[Viettel Post] Vận đơn VTPJ3K9D7P1R: Tài xế sẽ đến lấy hàng lúc trước 12h trưa. Vui lòng chuẩn bị kiện hàng.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05311,[J&T Express] Ma van don: JT110987654321. Giao khong thanh cong lan 1. Lien he giao vien: 0912345678.,[J&T Express] Mã vận đơn: JT110987654321. Giao không thành công lần 1. Liên hệ giao viên: 0912345678.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05312,Xac nhan tu Best Express: Kien hang voi ma van don BEST1234567890 da duoc giao thanh cong den ban luc 09:30 hom nay. Mong ban hai long voi dich vu cua chung toi. Tran trong!,Xác nhận từ Best Express: Kiện hàng với mã vận đơn BEST1234567890 đã được giao thành công đến bạn lúc 09:30 hôm nay. Mong bạn hài lòng với dịch vụ của chúng tôi. Trân trọng!,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05313,[SPX Express] Kien hang SPX9876543210 da giao thanh cong luc 14:25. Cam on da su dung dich vu.,[SPX Express] Kiện hàng SPX9876543210 đã giao thành công lúc 14:25. Cảm ơn đã sử dụng dịch vụ.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05314,Thong bao tu GHN: Van don GHNR240328X2Y4 dang duoc phan loai tai kho TP.HCM. Chung toi du kien giao hang den ban vao 29/03 trong khung gio tu 8h-12h. Vui long theo doi hanh trinh tai https://ghn.vn. Cam on!,Thông báo từ GHN: Vận đơn GHNR240328X2Y4 đang được phân loại tại kho TP.HCM. Chúng tôi dự kiến giao hàng đến bạn vào 29/03 trong khung giờ từ 8h-12h. Vui lòng theo dõi hành trình tại https://ghn.vn. Cảm ơn!,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05315,[GHTK] Van don GHTK5432109876: Tai xe se den lay hang luc 14h chieu. Vui long chuan bi kien hang.,[GHTK] Vận đơn GHTK5432109876: Tài xế sẽ đến lấy hàng lúc 14h chiều. Vui lòng chuẩn bị kiện hàng.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05316,[Viettel Post] Ma van don: VTPM5L7N9K2J. Giao khong thanh cong lan 1. Lien he giao vien: 0901234567.,[Viettel Post] Mã vận đơn: VTPM5L7N9K2J. Giao không thành công lần 1. Liên hệ giao viên: 0901234567.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05317,[J&T Express] Kien hang JT178901234567 da giao thanh cong luc 16:00. Cam on da su dung dich vu.,[J&T Express] Kiện hàng JT178901234567 đã giao thành công lúc 16:00. Cảm ơn đã sử dụng dịch vụ.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
