dataset,row_index,issue_type,review_priority,reason,has_url,validator_has_url,has_phone_number,validator_has_phone,label,sender_type,category,level,human_decision,notes,content
synthetic_label_0,2901,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Vận chuyển,,,,VTP Viettel Post Da giao thanh cong van don VTP0987654321 vao luc 15:40. Cam on ban rat nhieu!
synthetic_label_0,2907,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Vận chuyển,,,,Ninja Van Chung toi da nhan duoc yeu cau hen gio giao van don NVVN11223344. Ninja Van se giao vao 02/05 (tu 13h-18h).
synthetic_label_0,2908,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Vận chuyển,,,,J&T Express Kien hang JT001122334455 cua ban hien dang o kho Da Nang de phan loai. Du kien giao den ban vao 03/05 (tu 8h-18h).
synthetic_label_0,2911,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Vận chuyển,,,,Viettel Post Van don VTP7766554433 (hang cong kenh) da duoc cap nhat lich giao. Chung toi se giao vao 03/05 (tu 8h-12h).
synthetic_label_0,2912,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BV Bach Mai thong bao: Be NGUYEN THI MAI ANH co lich tiem vaccine phong cum vao 9h30 ngay 15/05/2024 tai Phong Tiem chung. Vui long den dung gio.
synthetic_label_0,2913,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,0,personal_number,Dịch vụ y tế,,,,BV Nhi TW nhac lich tiem vaccine 6in1 cho be TRAN VAN HUNG luc 10h ngay 20/05/2024 tai Phong 102 nha. LH 0901234567 neu can doi lich.
synthetic_label_0,2914,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,VNPT Health: Ma xac thuc cua ban la 123456. Co hieu luc trong 5 phut. KHONG chia se ma nay voi bat ky ai.
synthetic_label_0,2915,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BV Viet Duc thong bao: Ket qua xet nghiem tong quat cua be LE THI THANH HUONG da co. Vui long tai kham vao 14h ngay 25/05/2024 de bac si tu van.
synthetic_label_0,2916,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,Lich tiem vaccine lao cho be PHAM MINH QUAN tai BV Dai hoc Y HN vao 8h ngay 18/05/2024 tai Phong Tiem chung.
synthetic_label_0,2919,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,0,personal_number,Dịch vụ y tế,,,,Phong kham Au Co nhac ban: Be HOANG VAN LONG co lich tiem vaccine thuong xuyen luc 14h ngay 22/05/2024 tai Phong Tiem chung. LH 0778899000 neu can.
synthetic_label_0,2920,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,eHospital: Ma xac thuc dang nhap la 345678. Ma nay co hieu luc trong 10 phut.
synthetic_label_0,2921,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BV 108 thong bao: Lich tiem vaccine cho be BUI THI YEN vao 9h00 ngay 21/05/2024 tai Khoa Nhi.
synthetic_label_0,2922,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BV Nhan Dan 115: Ket qua xet nghiem vaccine cua be PHAN ANH DUY da duoc cap nhat. Bac si yeu cau tai kham luc 10h ngay 30/05/2024.
synthetic_label_0,2923,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,0,brandname,Dịch vụ y tế,,,,BV Viet Duc nhac lich tiem vaccine cho be VU THI PHUONG luc 8h30 ngay 23/05/2024 tai Phong Tiem chung. Hotline 02438253531 de duoc ho tro.
synthetic_label_0,2925,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,personal_number,Dịch vụ y tế,,,,BV Nhi TW nhac be DANG HUU NGHIA co lich tiem vaccine tai Phong 203 luc 15h ngay 24/05/2024 nhe.
synthetic_label_0,2926,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,0,brandname,Dịch vụ y tế,,,,BV Bach Mai thong bao: Ket qua xet nghiem cua be TRUONG THI NGOC da co. Moi QK tai kham luc 14h30 ngay 01/06/2024. LH 02438693739.
synthetic_label_0,2927,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BV Dai hoc Y HN: Nhac lich tiem vaccine mui 2 cho be HO SY TOAN vao 10h00 ngay 26/05/2024 tai Phong Kham nhi tong hop. Vui long den dung gio.
synthetic_label_0,2928,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,shortcode,Dịch vụ y tế,,,,Medpro: Ma xac thuc giao dich la 654321. Ma nay co hieu luc trong 3 phut.
synthetic_label_0,2929,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BV Cho Ray thong bao: Ket qua xet nghiem be CAO THI THUY LINH da co. Moi QK den Khoa Nhi de nhan ket qua.
synthetic_label_0,2930,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,0,personal_number,Dịch vụ y tế,,,,BV 108 nhac ban: Be LY VAN SY co lich tiem vaccine Viem gan B luc 11h ngay 27/05/2024 tai Phong Tiem chung nha. Co gi goi 0901234567.
synthetic_label_0,2932,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,personal_number,Dịch vụ y tế,,,,BV Nhi TW nhac lich tai kham dinh ky cho be DINH THI LAN vao 8h30 ngay 03/06/2024 tai Khoa Dinh duong. De theo doi suc khoe sau tiem.
synthetic_label_0,2934,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,eHospital: Ma xac thuc cua ban la 445566. Co hieu luc trong 5 phut.
synthetic_label_0,2935,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,0,personal_number,Dịch vụ y tế,,,,Phong kham Au Co nhac ban: Be LE THI THANH HUONG co lich tiem vaccine tai Phong Tiem chung vao 16h ngay 30/05/2024. Goi 0778899000 nhe!
synthetic_label_0,2936,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,personal_number,Dịch vụ y tế,,,,BV Nhan Dan 115 nhac be TRAN VAN HUNG co lich tiem vaccine cum tai Khoa Nhi luc 9h ngay 31/05/2024.
synthetic_label_0,2937,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,0,personal_number,Dịch vụ y tế,,,,BV Viet Duc nhac ban: Ket qua xet nghiem tong quat cua be NGUYEN THI MAI ANH da co. Hay den tai kham 15h ngay 05/06/2024. Sdt 02438253531.
synthetic_label_0,2962,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Vận chuyển,,,,[J&T Express] Van don JT193021946028: Tai xe se den lay hang luc sang mai. Vui long chuan bi kien hang.
synthetic_label_0,2965,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Vận chuyển,,,,Xac nhan tu Viettel Post: Kien hang voi ma van don VTPD0I787U8G da duoc giao thanh cong den ban luc 15:05 hom nay. Mong ban hai long voi dich vu cua chung toi. Tran trong!
synthetic_label_0,2966,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Vận chuyển,,,,[Ninja Van] Van don NVVNB7K53P71: Tai xe se den lay hang luc 10h sang. Vui long chuan bi kien hang.
synthetic_label_0,2973,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Vận chuyển,,,,[Best Express] Van don BEST8122247547: Tai xe se den lay hang luc chieu nay. Vui long chuan bi kien hang.
synthetic_label_0,2974,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Vận chuyển,,,,Thong bao tu SPX Express: Tai xe cua chung toi se den lay kien hang voi ma van don SPX3448405021 vao hom nay luc sau 13h. Xin vui long dam bao kien hang da duoc dong goi san sang. Tran trong!
synthetic_label_0,2978,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Vận chuyển,,,,Xac nhan tu Ninja Van: Kien hang voi ma van don NVVN4E7W1G8J da duoc giao thanh cong den ban luc 11:20 hom nay. Mong ban hai long voi dich vu cua chung toi. Tran trong!
synthetic_label_0,2981,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,shortcode,Vận chuyển,,,,[GHN] Van don GHNR240328Q9A0: Tai xe se den lay hang luc 10h sang. Vui long chuan bi kien hang.
synthetic_label_0,2983,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Vận chuyển,,,,Xac nhan tu Viettel Post: Kien hang voi ma van don VTPD2P4J0S4H da duoc giao thanh cong den ban luc 14:10 hom nay. Mong ban hai long voi dich vu cua chung toi. Tran trong!
synthetic_label_0,2986,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Vận chuyển,,,,Thong bao tu SPX Express: Tai xe cua chung toi se den lay kien hang voi ma van don SPX8415754593 vao 29/03 luc chieu nay. Xin vui long dam bao kien hang da duoc dong goi san sang. Tran trong!
synthetic_label_0,2989,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Vận chuyển,,,,[Viettel Post] Van don VTPJ3K9D7P1R: Tai xe se den lay hang luc truoc 12h trua. Vui long chuan bi kien hang.
synthetic_label_0,2991,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Vận chuyển,,,,Xac nhan tu Best Express: Kien hang voi ma van don BEST1234567890 da duoc giao thanh cong den ban luc 09:30 hom nay. Mong ban hai long voi dich vu cua chung toi. Tran trong!
synthetic_label_0,2994,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Vận chuyển,,,,[GHTK] Van don GHTK5432109876: Tai xe se den lay hang luc 14h chieu. Vui long chuan bi kien hang.
synthetic_label_1,143,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,,,"Ban 01, co cv l4m tai nh4 k0 can v0n n3. Ch1 can th4 t1m v1d30 10 phut nh4n 200k chuy3n kh04n lu0n."
synthetic_label_1,145,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,,,"M1nh la H04, chuy3n v13n tai ch1nh. Ban chuy3n k04n vao tk C0ng ty TNHH tai ch1nh Sun-L1f3 STK 0912837465 VCB nhe."
synthetic_label_1,149,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,,,Ban hay chuy3n s0 t13n n4p vao tk nay: 88201923847-TCB. T3n: CONG TY DAU TU THUONG MAI SAO MAI.
synthetic_label_1,152,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,,,Anh/ch1 chuy3n t13n d4u tu vao STK 19028374655-MBB. T3n tk: CONG TY TNHH PHAT TRIEN CONG NGHE GLOBAL.
synthetic_label_1,155,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,,,Ban thuc h13n l3nh n4p vao tk sau: 0491028374-VCB. T3n: CONG TY TNHH TM DV PHUONG NAM de d4u tu s1nh l01.
synthetic_label_1,158,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,,,Chuy3n kh04n vao STK 1029384756-BIDV. T3n: CONG TY TNHH DAU TU TAI CHINH THU DO de kich hoat go1 d4u tu.
synthetic_label_1,162,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,,,Hay chuy3n t13n vao tk nay de xac thuc: 00219384756-ACB. T3n: CONG TY TNHH QUAN LY QUY THINH PHUONG.
synthetic_label_1,165,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,,,L3nh n4p d4u tu: STK 1092837465-V13tt1nb4nk. T3n: CONG TY TNHH GIAI PHAP TAI CHINH SO.
synthetic_label_1,168,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,,,Anh/ch1 chuy3n khoan vao STK 102938475-MSB. T3n: CONG TY TNHH TM DV DAU TU MINH ANH de nh4n lai.
synthetic_label_1,171,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,,,Chuy3n t13n n4p v0n d4u tu vao STK: 0192837465-VCB. T3n: CONG TY TNHH DAU TU PHAT TRIEN THANG LOI.
synthetic_label_1,174,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,,,Ban hay n4p t13n vao STK nay de l3n l3nh: 99102837465-TCB. T3n: CONG TY TNHH TAI CHINH THINH PHAT.
synthetic_label_1,177,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,,,Chuy3n khoan vao STK 0928374615-MBB. T3n: CONG TY TNHH DAU TU THUONG MAI DAI NAM de bat dau nhe.
synthetic_label_1,278,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,1,brandname,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng,,,Bo GTVT: Thong b4o x4c thuc tai kh04n dinh z4nh z13n tu. Lien he 0901234567.
synthetic_label_1,303,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,1,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),,,"CANH BAO LAN CUOI!!! Chị Phạm Thanh Thủy (CMND: 245091827) quá hạn tại Home Credit 3,947,000VND. Yêu cầu thanh toán trước 16H Ngày 12/04. Quá hạn sẽ khởi kiện và gửi thông báo về địa phương nơi cư trú. LH: 0909887766."
synthetic_label_1,305,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,1,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),,,"[CANH CAO LAN CUOI]: Bà Đặng Mỹ Linh (CMND: 025093847) nợ Trung tâm Thu hồi Nợ 6,125,000VND. Hết thời hạn thỏa thuận, chúng tôi sẽ tiến hành cưỡng chế và công khai hình ảnh vi phạm tại nơi làm việc. LH: 0933221100."
synthetic_label_1,306,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,1,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),,,"CANH BAO LAN CUOI!!! Ông Hoàng Văn Bách (CCCD: 040091238475) còn thiếu Mcredit 22,341,000VND. Thanh toán trước 16H Ngày 15/05 nếu không muốn bị đưa vào danh sách đen của PC02 về tội chiếm đoạt tài sản. LH: 0977112233."
synthetic_label_1,307,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,1,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),,,"TB KHAN: Chị Đỗ Kim Ngân (CMND: 191084756) nợ HD Saison 8,652,000VND. Yêu cầu tất toán trong 24H nữa. Nếu trốn tránh, thông tin cá nhân sẽ bị bêu rếu trên các hội nhóm mạng xã hội tại địa phương. LH: 0966554433."
synthetic_label_1,308,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,1,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),,,"[CANH CAO LAN CUOI]: Ông Ngô Quốc Bảo (CCCD: 064092001847) quá hạn 5,285,000VND tại Home Credit. Phải thanh toán trước 17g hôm nay. Sau thời gian này, hồ sơ chuyển bộ phận pháp chế xử lý hình sự. LH: 0922889977."
synthetic_label_1,310,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,1,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),,,"TB KHAN: Ông Bùi Minh Tuấn (CCCD: 031094005621) nợ Công ty Tài chính FE 14,728,000VND. Hạn chót trong 24H nữa. Không thanh toán sẽ bị ghi nợ xấu CIC vĩnh viễn và khởi kiện tại tòa án nhân dân. LH: 0988001122."
synthetic_label_1,312,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,1,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),,,"CANH BAO LAN CUOI!!! Ông Tạ Văn Hùng (CCCD: 035092004812) nợ Mcredit 4,896,000VND. Phải thanh toán trước 16H Ngày 10/08. Chúng tôi sẽ dán tờ rơi thông báo nợ tại khu vực bạn sinh sống và làm việc. LH: 0944005566."
synthetic_label_1,317,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,1,personal_number,Đòi nợ / Đe dọa,LEVEL 2 – Leet nặng + tên riêng,,,"CANH BAO LAN CUOI!!! Ch1 Ph4m Th4nh Thuy (CMND: 245091827) QUA HAN tai H0m3 Cr3d1t 3,947,000VND. Yeu cu4u th4nh tu4n truoc 16H Ngay 12/04. QUA HAN se gu1 thong b40 v3 d14 phu0ng. LH: 0909887766."
synthetic_label_1,318,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,1,personal_number,Đòi nợ / Đe dọa,LEVEL 2 – Leet nặng + tên riêng,,,"TB KHAN: ong Vu Duc Anh (CCCD: 038095004732) n0 C0ng ty TAI ch1nh F3 19,275,500VND. Phai h04n t4t truoc 17g hom nay de x04 n0 xu C1C, tranh 4nh huong ngu01 th4n. LH Z4l0: 0944332211."
synthetic_label_1,319,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,1,personal_number,Đòi nợ / Đe dọa,LEVEL 2 – Leet nặng + tên riêng,,,"[CANH CAO LAN CUOI]: B4 Dang My L1nh (CMND: 025093847) n0 Trung t4m Thu h01 N0 6,125,000VND. Chung t01 se t13n h4nh cu0ng ch3 v4 c0ng kh41 h1nh 4nh tai n01 l4m v13c. LH: 0933221100."
synthetic_label_1,320,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,1,personal_number,Đòi nợ / Đe dọa,LEVEL 2 – Leet nặng + tên riêng,,,"CANH BAO LAN CUOI!!! ong H04ng V4n B4ch (CCCD: 040091238475) c0n thieu Mcr3d1t 22,341,000VND. Th4nh tu4n truoc 16H Ngay 15/05 n3u khong mu0n bi du4 vao d4nh s4ch d3n PC02. LH: 0977112233."
synthetic_label_1,322,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,1,personal_number,Đòi nợ / Đe dọa,LEVEL 2 – Leet nặng + tên riêng,,,"[CANH CAO LAN CUOI]: ong Ng0 Qu0c B40 (CCCD: 064092001847) QUA HAN 5,285,000VND tai H0m3 Cr3d1t. Phai th4nh tu4n truoc 17g hom nay. H0 s0 se chuy3n Bo ph4n ph4p ch3. LH: 0922889977."
synthetic_label_1,324,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,1,personal_number,Đòi nợ / Đe dọa,LEVEL 2 – Leet nặng + tên riêng,,,"TB KHAN: ong Bu1 M1nh Tu4n (CCCD: 031094005621) n0 C0ng ty TAI ch1nh F3 14,728,000VND. Khong th4nh tu4n se bi gh1 n0 xu C1C v1nh v13n v4 kh01 k13n tai tu4 4n. LH: 0988001122."
synthetic_label_1,326,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,1,personal_number,Đòi nợ / Đe dọa,LEVEL 2 – Leet nặng + tên riêng,,,"CANH BAO LAN CUOI!!! ong T4 V4n Hung (CCCD: 035092004812) n0 Mcr3d1t 4,896,000VND. Phai th4nh tu4n truoc 16H Ngay 10/08. Chung t01 se d4n t0 r01 thong b40 n0 tai khu vuc ban s0ng. LH: 0944005566."
synthetic_label_1,329,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,1,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),,,"[CANH CAO LAN CUOI]: Cơ quan điều tra PC02 yêu cầu Ong/Ba có mặt tại trụ sở để làm rõ khoản nợ quá hạn có dấu hiệu chiếm đoạt tài sản. Nếu không phản hồi trong vòng 24H, lệnh bắt giữ sẽ được thực thi. LH: 84909090909."
synthetic_label_1,333,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),,,TB KHAN: O/B có dấu hiệu lừa đảo chiếm đoạt tài sản. Phòng AN NINH DIEU TRA sẽ vào cuộc điều tra toàn bộ thông tin hình ảnh của O/B và những người liên quan. Hạn chót giải trình là trước 17g hôm nay.
synthetic_label_1,335,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,1,personal_number,Đòi nợ / Đe dọa,LEVEL 2 – Leet nặng + tên riêng,,,"[CANH CAO LAN CUOI]: CO qu4n d13u tra PC02 yeu cu4u ong/B4 co mat tai tru s0 de l4m r0 kh04n n0 QUA HAN. N3u khong ph4n h01 trong v0ng 24H, l3nh b4t giu se duoc thuc th1. LH: 84909090909."
synthetic_label_1,337,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Đòi nợ / Đe dọa,LEVEL 2 – Leet nặng + tên riêng,,,CANH BAO LAN CUOI!!! ong/B4 dang bi d13u tra v3 t01 ch13m d04t tai s4n. Ph0ng AN N1NH D13U TRA yeu cu4u ph01 h0p truoc 17g hom nay. S4u th01 g14n nay chung t01 se kh01 t0 v4 truy qu3t thong t1n.
synthetic_label_1,339,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Đòi nợ / Đe dọa,LEVEL 2 – Leet nặng + tên riêng,,,TB KHAN: 0/B co d4u h13u lu4 d40 ch13m d04t tai s4n. Ph0ng AN N1NH D13U TRA se vao cu0c d13u tra t04n Bo thong t1n h1nh 4nh. Han ch0t g141 tr1nh la truoc 17g hom nay.
synthetic_label_1,353,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,,,Ban v u1 l0ng n4p vao TK sau de h0 tro l3nh n4p t11n: STK 0981234567 Ngan hang VCB. CT TNHH DAU TU VA PHAT TR13N S0NG XANH.
synthetic_label_1,361,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,,,Chuy3n kh04n vao STK: 678912345 Ngan hang BIDV. CT TNHH D1CH VU TAI CHINH TOAN CAU de thuc h13n l3nh rut t13n.
synthetic_label_1,362,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,,,"Ch40 ban, m1nh la H4nh. C0ng v13c z4t z0n hang Shopee kiem 200k-500k/ngay. Khong can v0n, l4m tai nh4 n h4nh."
synthetic_label_1,368,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,,,Chuy3n kh04n vao STK: 0011004382910 Ngan hang VCB. CT TNHH CONG NGHE VA DAU TU HT de k1ch hoat tai kh04n tr4z3.
synthetic_label_1,376,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,,,Chuy3n kh04n vao STK: 1028374655 Ngan hang Vietinbank. CT TNHH DAU TU TAI CHINH thuc h13n l3nh c0py tr4d3.
synthetic_label_1,388,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 3 – Dot/dash insertion,,,"Chuv3n_khoan-d4u*tu s4n_F0r3x. NH VCB, Stk: 0071001234567. CT TNHH DAU TU TAI CHINH THINH VUONG. Chup b13n l41 nhe."
synthetic_label_1,394,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 3 – Dot/dash insertion,,,"N4p-v0n_tr4z3-c0py. L41^su4t 3O% m01-th4ng. Chuv3n_v4o stk 19033445566, Techcombank. CT TNHH TM DV TAI CHINH."
synthetic_label_1,403,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,,,"N4P_T13N-DAU^TU. NH MB, STK: 1234567890. CT TNHH TM DV TAI CHINH SONG VIET. L3n d13m s4n ngay sau 2 phut."
synthetic_label_1,404,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,,,Ch1 can 3O phut moi ngay d4t d0n hang kiem 3OOk. Tra luong qua th3 ngan hang cu01 ngay vao 2Oh.
synthetic_label_1,409,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 3 – Dot/dash insertion,,,"N4P_V0N-DAU^TU^CK. STK: 1122334455, NH BIDV. CT TNHH DAU TU TAI CHINH THUAN PHAT. Kh0ng r01 ro."
synthetic_label_1,410,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,,,D4t d0n hang kiem h0a h0ng 3OOk/ngay. Cv d0n g14n khong can k1nh ngh13m. Ib nh4n huong d4n tai nh4.
synthetic_label_1,412,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,,,"CHUV3N_KHOAN-TR4Z3^F0R3X. NH Techcombank, STK: 1903322114455. CT TNHH DAU TU TAI CHINH TOAN CAU."
synthetic_label_1,418,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,1,personal_number,Crypto / Đầu tư giả,LEVEL 3 – Dot/dash insertion,,,"CHUV3N_KHOAN-DAU^TU_CO_PHIEU_V1P. STK: 0071009876543, VCB. CT CP DAU TU TAI CHINH HOA BINH."
synthetic_label_1,445,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,1,personal_number,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng,,,Cảnh sát Giao thông: Thong b40 v1 ph4m n0ng do c0n tai tr4m. Lien he 0709221345 de n0p ph4t
